Name,Property Title,Price,Location,Total_Area,Price_per_SQFT,Description,Baths,Balcony
Property_258,2 BHK,6300000.0,Electronic City,1108.0,5685.9205776173285,Super built-up  Area,2.0,Yes
Property_259,5 Bedroom,17000000.0,MCECHS  layout,1200.0,14166.666666666666,Plot  Area,5.0,No
Property_260,3 BHK,17000000.0,Coffee Board Layout,3045.0,5582.922824302134,Super built-up  Area,3.0,Yes
Property_261,4 Bedroom,30000000.0,Ambedkar Nagar,2900.0,10344.827586206897,Plot  Area,3.0,Yes
Property_262,3 BHK,7550000.0,Vijayanagar,1500.0,5033.333333333333,Super built-up  Area,3.0,Yes
Property_263,2 BHK,4390000.0,Raja Rajeshwari Nagar,1295.0,3389.96138996139,Super built-up  Area,2.0,Yes
Property_264,2 BHK,5990000.0,Budigere,1162.0,5154.9053356282275,Super built-up  Area,2.0,Yes
Property_265,2 BHK,4920000.0,Sarjapur  Road,1035.0,4753.623188405797,Super built-up  Area,2.0,Yes
Property_266,4 Bedroom,5280000.0,Attibele,1600.0,3300.0,Built-up  Area,4.0,No
Property_267,3 BHK,4600000.0,KUDLU MAIN ROAD,1464.0,3142.0765027322404,Super built-up  Area,3.0,Yes
Property_268,3 BHK,6158000.0,Hennur Road,1866.0,3300.10718113612,Super built-up  Area,2.0,Yes
Property_269,2 BHK,2600000.0,Geleyara Balaga Layout,700.0,3714.285714285714,Super built-up  Area,1.0,Yes
Property_270,3 BHK,12000000.0,Kalena Agrahara,1804.0,6651.884700665189,Super built-up  Area,3.0,Yes
Property_271,2 BHK,3200000.0,Sarjapur,913.0,3504.9288061336256,Super built-up  Area,2.0,Yes
Property_272,3 BHK,13100000.0,Talaghattapura,1868.0,7012.847965738758,Super built-up  Area,3.0,Yes
Property_273,2 BHK,4500000.0,Kengeri Satellite Town,883.0,5096.262740656852,Built-up  Area,2.0,Yes
Property_274,2 Bedroom,11000000.0,Sundara Nagar,900.0,12222.222222222223,Plot  Area,2.0,Yes
Property_275,3 BHK,7395000.0,Kogilu,1664.0,4444.110576923077,Super built-up  Area,2.0,Yes
Property_276,3 BHK,13200000.0,Hegde Nagar,2026.0,6515.301085883514,Super built-up  Area,3.0,Yes
Property_277,2 BHK,8090000.000000001,Balagere,1210.0,6685.950413223141,Super built-up  Area,2.0,Yes
Property_278,4 Bedroom,25000000.0,Meenakunte,4111.0,6081.24543906592,Plot  Area,4.0,Yes
Property_279,3 BHK,9145000.0,Kadugodi,1762.0,5190.124858115778,Super built-up  Area,3.0,Yes
Property_280,3 BHK,5500000.0,Jigani,1252.0,4392.97124600639,Super built-up  Area,3.0,Yes
Property_281,2 BHK,3450000.0,Gollarapalya Hosahalli,861.0,4006.968641114983,Built-up  Area,2.0,Yes
Property_282,3 BHK,10000000.0,7th Phase JP Nagar,1420.0,7042.2535211267605,Built-up  Area,2.0,Yes
Property_283,6 Bedroom,25000000.0,Srirampura,1450.0,17241.379310344826,Plot  Area,6.0,No
Property_284,3 BHK,7880000.0,Electronics City Phase 1,1490.0,5288.5906040268455,Built-up  Area,3.0,Yes
Property_285,3 BHK,4600000.0,Bisuvanahalli,1075.0,4279.069767441861,Super built-up  Area,2.0,Yes
Property_286,3 BHK,9400000.0,Old Madras Road,1425.0,6596.491228070176,Super built-up  Area,2.0,Yes
Property_287,2 BHK,4000000.0,Kalena Agrahara,1200.0,3333.3333333333335,Built-up  Area,2.0,Yes
Property_288,3 BHK,5600000.0,Kaggadasapura,1280.0,4375.0,Super built-up  Area,2.0,Yes
Property_289,2 BHK,5000000.0,Silver Springs Layout,1084.0,4612.546125461255,Super built-up  Area,2.0,Yes
Property_290,2 BHK,2588000.0,Chandapura,1015.0,2549.753694581281,Super built-up  Area,2.0,Yes
Property_291,2 BHK,5125000.0,Kanakpura Road,1017.0,5039.331366764995,Super built-up  Area,2.0,Yes
Property_292,2 BHK,4400000.0,Haralur Road,1027.0,4284.323271665044,Super built-up  Area,2.0,Yes
Property_293,2 BHK,4500000.0,Electronic City Phase II,1069.0,4209.541627689429,Super built-up  Area,2.0,Yes
Property_294,2 BHK,9820000.0,Hebbal,1349.0,7279.466271312083,Super built-up  Area,2.0,Yes
Property_295,2 BHK,5000000.0,9th Phase JP Nagar,1005.0,4975.124378109453,Super built-up  Area,2.0,Yes
Property_296,2 BHK,7500000.0,Jakkur,1417.0,5292.87226534933,Super built-up  Area,2.0,Yes
Property_297,3 Bedroom,9800000.0,TC Palaya,1475.0,6644.067796610169,Plot  Area,3.0,Yes
Property_298,2 BHK,4700000.0,Maruthi Sevanagar,950.0,4947.368421052632,Carpet  Area,2.0,Yes
Property_299,4 BHK,12000000.0,RMV 2nd Stage,2000.0,6000.0,Super built-up  Area,4.0,No
Property_300,3 Bedroom,14000000.0,Giri Nagar,880.0,15909.09090909091,Plot  Area,3.0,Yes
Property_301,4 BHK,10400000.0,Sarjapur  Road,1863.0,5582.393988191089,Super built-up  Area,3.0,Yes
Property_302,2 BHK,2950000.0,Singasandra,1010.0,2920.792079207921,Super built-up  Area,2.0,Yes
Property_303,3 BHK,7000000.0,Kalena Agrahara,1425.0,4912.2807017543855,Super built-up  Area,2.0,Yes
Property_304,3 BHK,10000000.0,Vijayanagar,1450.0,6896.551724137931,Super built-up  Area,3.0,No
Property_305,3 BHK,10500000.0,Kothanur,1847.0,5684.89442338928,Super built-up  Area,3.0,Yes
Property_306,2 BHK,4500000.0,AECS Layout,1100.0,4090.909090909091,Super built-up  Area,2.0,Yes
Property_307,1 BHK,2600000.0,Kanakpura Road,525.0,4952.380952380952,Super built-up  Area,1.0,Yes
Property_308,3 BHK,9500000.0,Mallasandra,1665.0,5705.705705705705,Super built-up  Area,3.0,Yes
Property_309,4 BHK,6500000.0,Begur,1664.0,3906.25,Super built-up  Area,4.0,Yes
Property_310,3 BHK,15000000.0,JP Nagar,1850.0,8108.108108108108,Super built-up  Area,3.0,Yes
Property_311,2 BHK,10000000.0,Panathur,1438.0,6954.102920723227,Super built-up  Area,2.0,Yes
Property_312,3 BHK,11500000.0,Sunder Ram Shetty Nagar,1560.0,7371.794871794872,Super built-up  Area,3.0,Yes
Property_313,2 BHK,5555000.0,Yelahanka,1350.0,4114.814814814815,Super built-up  Area,2.0,Yes
Property_314,3 BHK,6700000.0,Kanakpura Road,1550.0,4322.580645161291,Super built-up  Area,3.0,Yes
Property_315,2 BHK,4650000.0,Malleshpalya,1140.0,4078.9473684210525,Super built-up  Area,2.0,Yes
Property_316,5 Bedroom,18000000.0,Srirampura,1200.0,15000.0,Plot  Area,5.0,Yes
Property_317,2 BHK,2700000.0,Kodathi,850.0,3176.470588235294,Super built-up  Area,2.0,Yes
Property_318,2 BHK,7500000.0,Whitefield,1280.0,5859.375,Super built-up  Area,2.0,Yes
Property_319,2 BHK,5200000.0,Munnekollal,1170.0,4444.444444444444,Built-up  Area,2.0,Yes
Property_320,2 BHK,5100000.0,Motappa Layout,1113.0,4582.210242587601,Super built-up  Area,2.0,Yes
Property_321,2 BHK,8309000.0,Hennur Road,1385.0,5999.27797833935,Super built-up  Area,2.0,Yes
Property_322,2 BHK,6500000.0,Electronic City,1128.0,5762.41134751773,Super built-up  Area,2.0,Yes
Property_323,2 Bedroom,12800000.0,Marathahalli,1200.0,10666.666666666666,Plot  Area,2.0,Yes
Property_324,4 Bedroom,16500000.0,Akshaya Vana,1200.0,13750.0,Plot  Area,4.0,Yes
Property_325,3 BHK,41500000.0,Rajaji Nagar,2390.0,17364.016736401674,Super built-up  Area,3.0,Yes
Property_326,4 Bedroom,40000000.0,Giri Nagar,2400.0,16666.666666666668,Plot  Area,4.0,Yes
Property_327,3 BHK,5600000.0,Haralur Road,1464.0,3825.136612021858,Super built-up  Area,3.0,Yes
Property_328,2 BHK,5500000.0,Manayata Tech Park,1200.0,4583.333333333333,Super built-up  Area,2.0,Yes
Property_329,2 BHK,5200000.0,Kaval Byrasandra,1200.0,4333.333333333333,Super built-up  Area,2.0,Yes
Property_330,3 BHK,5500000.0,Kaggalipura,1150.0,4782.608695652174,Super built-up  Area,2.0,Yes
Property_331,3 BHK,9500000.0,Basavanna Nagar,1645.0,5775.075987841945,Built-up  Area,3.0,Yes
Property_332,2 BHK,6700000.0,Sarjapur  Road,1000.0,6700.0,Super built-up  Area,2.0,Yes
Property_333,4 Bedroom,19800000.0,Haralur Road,2650.0,7471.698113207547,Plot  Area,4.0,Yes
Property_334,2 BHK,7400000.0,6th Phase JP Nagar,1192.0,6208.053691275168,Super built-up  Area,2.0,Yes
Property_335,3 BHK,21500000.0,Ulsoor,2135.0,10070.257611241217,Super built-up  Area,3.0,Yes
Property_336,2 BHK,5800000.0,Whitefield,1173.0,4944.58653026428,Super built-up  Area,2.0,Yes
Property_337,2 BHK,4500000.0,Uttarahalli,1020.0,4411.764705882353,Built-up  Area,2.0,Yes
Property_338,4 BHK,23000000.0,Thigalarapalya,3122.0,7367.072389493914,Super built-up  Area,6.0,Yes
Property_339,3 BHK,6400000.0,Somasundara Palya,1600.0,4000.0,Super built-up  Area,3.0,Yes
Property_340,2 Bedroom,7900000.0,T.C PALYA,1200.0,6583.333333333333,Plot  Area,2.0,No
Property_341,2 BHK,4800000.0,Muneshwara Nagar,1230.0,3902.439024390244,Carpet  Area,2.0,Yes
Property_342,2 BHK,4000000.0, Devarachikkanahalli,1250.0,3200.0,Super built-up  Area,2.0,Yes
Property_343,2 BHK,7600000.0,Kalena Agrahara,1325.0,5735.8490566037735,Super built-up  Area,2.0,Yes
Property_344,3 BHK,15000000.0,7th Phase JP Nagar,1850.0,8108.108108108108,Built-up  Area,3.0,Yes
Property_346,2 BHK,6500000.0,Basaveshwara Nagar,1200.0,5416.666666666667,Super built-up  Area,2.0,Yes
Property_347,3 Bedroom,14000000.0,Bull Temple Road,1350.0,10370.37037037037,Plot  Area,2.0,No
Property_348,3 BHK,4936000.0,Bommasandra,1260.0,3917.4603174603176,Super built-up  Area,3.0,Yes
Property_349,3 BHK,15000000.0,Prashanth Nagar,1800.0,8333.333333333334,Super built-up  Area,3.0,No
Property_351,2 BHK,4325000.0,Ardendale,1100.0,3931.818181818182,Built-up  Area,2.0,Yes
Property_352,2 BHK,7700000.0,Harlur,1508.0,5106.100795755968,Super built-up  Area,2.0,Yes
Property_353,3 BHK,7500000.0,Sampigehalli,1592.0,4711.05527638191,Carpet  Area,3.0,Yes
Property_354,2 BHK,5700000.0,Akshaya Nagar,1388.0,4106.628242074928,Super built-up  Area,2.0,Yes
Property_355,1 BHK,2835000.0,Electronic City Phase II,630.0,4500.0,Super built-up  Area,1.0,Yes
Property_356,3 Bedroom,36500000.0,RMV,2000.0,18250.0,Plot  Area,3.0,Yes
Property_357,3 BHK,12500000.0,Banashankari3rd stage bigbazar,1762.0,7094.211123723042,Super built-up  Area,3.0,Yes
Property_358,2 BHK,5000000.0,Bagalur Main Road,950.0,5263.1578947368425,Super built-up  Area,2.0,Yes
Property_359,4 BHK,33500000.0,Kodihalli,3252.0,10301.353013530135,Super built-up  Area,5.0,Yes
Property_360,2 BHK,5000000.0,Magadi Road,1116.0,4480.286738351255,Super built-up  Area,2.0,Yes
Property_361,2 BHK,8904000.0,Narayanapura,1308.0,6807.339449541284,Super built-up  Area,2.0,Yes
Property_362,3 BHK,9000000.0,MS Pallya,1200.0,7500.0,Super built-up  Area,3.0,No
Property_363,4 Bedroom,23000000.0,Binny Mills Employees Colony,1500.0,15333.333333333334,Plot  Area,4.0,Yes
Property_364,1 BHK,1850000.0,Bannerghatta Road,500.0,3700.0,Built-up  Area,1.0,Yes
Property_365,2 BHK,5200000.0,Hennur,1075.0,4837.209302325581,Super built-up  Area,2.0,Yes
Property_366,1 BHK,1166000.0,Chandapura,530.0,2200.0,Super built-up  Area,1.0,No
Property_367,2 BHK,6600000.0,Bellandur,1205.0,5477.178423236514,Built-up  Area,2.0,Yes
Property_368,2 BHK,6000000.0,5th Phase JP Nagar,1075.0,5581.395348837209,Super built-up  Area,2.0,Yes
Property_369,2 BHK,3900000.0,KR Puram,930.0,4193.548387096775,Built-up  Area,2.0,Yes
Property_370,2 BHK,6000000.0,Balagere,1380.0,4347.826086956522,Super built-up  Area,2.0,Yes
Property_371,4 BHK,21200000.0,Hebbal,2483.0,8538.058799838904,Super built-up  Area,5.0,Yes
Property_372,2 BHK,5500000.0,Kodigehaali,1166.0,4716.981132075472,Built-up  Area,2.0,Yes
Property_373,2 BHK,6500000.0,Bannerghatta Road,1050.0,6190.476190476191,Super built-up  Area,2.0,Yes
Property_374,3 BHK,27500000.0,Gopalapura,2023.71,13588.903548433324,Super built-up  Area,3.0,Yes
Property_375,2 BHK,4680000.0,Begur Road,1200.0,3900.0,Super built-up  Area,2.0,Yes
Property_376,3 BHK,10800000.0,Lakshminarayana Pura,1600.0,6750.0,Super built-up  Area,2.0,Yes
Property_377,3 BHK,11000000.0,Billekahalli,1935.0,5684.754521963824,Super built-up  Area,3.0,Yes
Property_378,1 BHK,2990000.0,8th Phase JP Nagar,451.0,6629.711751662971,Super built-up  Area,1.0,No
Property_379,3 BHK,9500000.0,Electronic City,1800.0,5277.777777777777,Super built-up  Area,3.0,Yes
Property_380,3 BHK,7700000.0,Jalahalli,1400.0,5500.0,Super built-up  Area,3.0,No
Property_381,3 BHK,11500000.0,Hegde Nagar,1801.0,6385.341476957246,Super built-up  Area,3.0,Yes
Property_382,2 BHK,9000000.0,Mahadevpura,1451.0,6202.618883528601,Built-up  Area,2.0,No
Property_383,2 Bedroom,3600000.0,Anekal,1200.0,3000.0,Plot  Area,1.0,Yes
Property_384,2 BHK,4400000.0,Begur Road,1160.0,3793.103448275862,Super built-up  Area,2.0,Yes
Property_385,2 BHK,2500000.0,Kengeri,1000.0,2500.0,Built-up  Area,2.0,Yes
Property_386,2 BHK,4000000.0,Kanakpura Road,950.0,4210.526315789473,Super built-up  Area,2.0,Yes
Property_387,3 BHK,7900000.0,"Hoodi Circle, ",1629.0,4849.600982197668,Built-up  Area,3.0,Yes
Property_388,3 BHK,13400000.0,Vijayanagar,1580.0,8481.012658227848,Built-up  Area,2.0,No
Property_389,3 BHK,12100000.0,Vijayanagar,1826.0,6626.506024096386,Super built-up  Area,3.0,Yes
Property_390,2 BHK,9400000.0,7th Phase JP Nagar,1245.0,7550.2008032128515,Built-up  Area,2.0,Yes
Property_391,2 BHK,4579000.0,Raja Rajeshwari Nagar,1145.0,3999.126637554585,Super built-up  Area,2.0,Yes
Property_392,2 BHK,3300000.0,Sompura,825.0,4000.0,Super built-up  Area,2.0,Yes
Property_393,3 BHK,10800000.0,Yeshwanthpur,1693.0,6379.208505611341,Super built-up  Area,3.0,Yes
Property_394,2 BHK,5300000.0,Electronics City Phase 1,1113.27,4760.74986301616,Super built-up  Area,2.0,Yes
Property_395,2 BHK,5800000.0,Ashirvad Colony,1460.0,3972.6027397260273,Built-up  Area,2.0,Yes
Property_396,2 BHK,3200000.0,Doddathoguru,1050.0,3047.6190476190477,Built-up  Area,2.0,Yes
Property_397,2 BHK,5500000.0,Dodda Nekkundi,1260.0,4365.079365079365,Built-up  Area,2.0,Yes
Property_398,6 BHK,12000000.0,K N Extension,700.0,17142.85714285714,Super built-up  Area,3.0,No
Property_399,2 BHK,12000000.0,Hosur Road,1656.0,7246.376811594203,Built-up  Area,2.0,Yes
Property_400,3 BHK,4500000.0,Chandapura,1208.0,3725.1655629139073,Super built-up  Area,3.0,Yes
Property_401,3 BHK,16100000.0,Whitefield,1910.0,8429.319371727748,Super built-up  Area,3.0,Yes
Property_402,4 BHK,23000000.0,Whitefield,3252.0,7072.570725707257,Super built-up  Area,4.0,Yes
Property_403,2 Bedroom,6500000.0,Battarahalli,1200.0,5416.666666666667,Plot  Area,2.0,Yes
Property_404,4 BHK,17500000.0,Gokula Extension,1200.0,14583.333333333334,Super built-up  Area,4.0,Yes
Property_405,2 BHK,8200000.0,7th Phase JP Nagar,1175.0,6978.723404255319,Super built-up  Area,2.0,Yes
Property_406,2 Bedroom,16500000.0,Kamakshipalya,1000.0,16500.0,Plot  Area,2.0,No
Property_407,4 Bedroom,12500000.0,Bannerghatta Road,1200.0,10416.666666666666,Plot  Area,2.0,No
Property_408,3 BHK,41000000.0,Rajaji Nagar,2390.0,17154.81171548117,Super built-up  Area,3.0,Yes
Property_409,7 BHK,220000000.0,Rajaji Nagar,12000.0,18333.333333333332,Super built-up  Area,6.0,Yes
Property_410,2 Bedroom,6200000.0,Sultan Palaya,550.0,11272.727272727272,Plot  Area,1.0,Yes
Property_411,1 BHK,1850000.0,Kengeri,370.923994,4987.544698982186,Super built-up  Area,1.0,No
Property_412,2 BHK,3800000.0,Sanne Amanikere,1185.0,3206.7510548523205,Super built-up  Area,2.0,No
Property_413,2 BHK,3800000.0,Kengeri,750.0,5066.666666666667,Super built-up  Area,2.0,Yes
Property_414,6 Bedroom,25000000.0,Mahalakshmi Layout,1200.0,20833.333333333332,Plot  Area,7.0,Yes
Property_415,3 BHK,6450000.0,Kanakpura Road,1550.0,4161.290322580645,Super built-up  Area,3.0,Yes
Property_416,3 BHK,8800000.0,Amco Colony,1760.0,5000.0,Built-up  Area,3.0,Yes
Property_417,2 BHK,6200000.0,Billekahalli,1125.0,5511.111111111111,Super built-up  Area,2.0,Yes
Property_418,3 Bedroom,15000000.0,Nagarbhavi,1350.0,11111.111111111111,Plot  Area,3.0,Yes
Property_419,2 Bedroom,5500000.0,Anandapura,1000.0,5500.0,Plot  Area,2.0,Yes
Property_420,2 BHK,3148000.0,Bommasandra Industrial Area,1090.0,2888.0733944954127,Built-up  Area,2.0,Yes
Property_421,2 Bedroom,6000000.0,TC Palaya,1200.0,5000.0,Plot  Area,2.0,No
Property_422,3 BHK,10300000.0,Budigere,1991.0,5173.279758915118,Super built-up  Area,4.0,Yes
Property_423,2 BHK,2650000.0,Bommasandra,1060.0,2500.0,Super built-up  Area,2.0,Yes
Property_424,2 BHK,7500000.0,Ambalipura,1105.0,6787.330316742082,Super built-up  Area,2.0,Yes
Property_425,2 BHK,6700000.0,Hoodi,985.0,6802.030456852792,Built-up  Area,2.0,Yes
Property_426,6 Bedroom,8500000.0,Chandapura,1533.0,5544.683626875408,Plot  Area,5.0,Yes
Property_427,3 BHK,7900000.0,Balagere,1590.0,4968.553459119496,Super built-up  Area,3.0,Yes
Property_428,2 BHK,5500000.0,CV Raman Nagar,1120.0,4910.714285714285,Super built-up  Area,2.0,Yes
Property_429,2 BHK,5500000.0,Samethanahalli,1069.0,5144.9953227315245,Super built-up  Area,2.0,Yes
Property_430,3 BHK,14000000.0,Marathahalli,1933.0,7242.628039317124,Super built-up  Area,3.0,Yes
Property_431,2 BHK,6900000.0,Hosur Road,1194.0,5778.894472361809,Built-up  Area,2.0,No
Property_432,2 BHK,6900000.0,Brookefield,1150.0,6000.0,Super built-up  Area,2.0,Yes
Property_433,2 BHK,4712000.0,Yelenahalli,1240.0,3800.0,Super built-up  Area,2.0,Yes
Property_434,2 BHK,4810000.0,Raja Rajeshwari Nagar,1419.0,3389.7110641296686,Super built-up  Area,2.0,Yes
Property_435,8 Bedroom,25000000.0,7th Phase JP Nagar,1200.0,20833.333333333332,Plot  Area,8.0,No
Property_436,3 BHK,24000000.0,Richmond Town,2150.0,11162.790697674418,Super built-up  Area,4.0,No
Property_437,3 BHK,5500000.0,Suddaguntepalya,1450.0,3793.103448275862,Super built-up  Area,3.0,Yes
Property_438,3 BHK,6829000.000000001,Udayapur Village,1630.0,4189.57055214724,Super built-up  Area,3.0,Yes
Property_439,2 BHK,4000000.0,Dasanapura,708.0,5649.717514124294,Super built-up  Area,1.0,Yes
Property_440,3 Bedroom,11000000.0,Kasavanhalli,1000.0,11000.0,Plot  Area,4.0,Yes
Property_441,4 Bedroom,70000000.0,Whitefield,11890.0,5887.300252312868,Plot  Area,4.0,Yes
Property_442,2 BHK,7600000.0,Bellandur,1250.0,6080.0,Super built-up  Area,2.0,Yes
Property_443,3 BHK,9500000.0,7th Phase JP Nagar,1400.0,6785.714285714285,Super built-up  Area,2.0,Yes
Property_444,3 BHK,5700000.0,Sarjapur  Road,1670.0,3413.1736526946106,Super built-up  Area,2.0,Yes
Property_445,3 BHK,10000000.0,Ardendale,1750.0,5714.285714285715,Super built-up  Area,3.0,Yes
Property_446,2 BHK,7100000.0,Vittasandra,1404.0,5056.980056980057,Super built-up  Area,2.0,Yes
Property_447,3 BHK,9500000.0,Hoodi,1715.0,5539.35860058309,Super built-up  Area,2.0,Yes
Property_448,1 BHK,3465000.0,Electronic City,630.0,5500.0,Built-up  Area,1.0,Yes
Property_449,3 BHK,13500000.0,Harlur,1752.12,7704.951715635916,Super built-up  Area,3.0,Yes
Property_450,3 BHK,7800000.0,Hulimavu,1650.0,4727.272727272727,Super built-up  Area,3.0,Yes
Property_451,2 BHK,5547000.0,Raja Rajeshwari Nagar,1295.0,4283.397683397683,Super built-up  Area,2.0,Yes
Property_452,3 Bedroom,25200000.0,Giri Nagar,1800.0,14000.0,Plot  Area,3.0,Yes
Property_453,2 BHK,7403000.0,Sarjapur  Road,1346.0,5500.0,Super built-up  Area,2.0,Yes
Property_454,4 Bedroom,20000000.0,Thippasandra,1200.0,16666.666666666668,Plot  Area,4.0,Yes
Property_455,2 BHK,5500000.0,Hormavu,1150.0,4782.608695652174,Super built-up  Area,2.0,Yes
Property_456,4 Bedroom,32500000.0,Chikkabidarakallu,3309.0,9821.698398307646,Built-up  Area,4.0,Yes
Property_457,3 BHK,3035000.0,Chandapura,1190.0,2550.4201680672268,Super built-up  Area,2.0,Yes
Property_458,3 BHK,9800000.0,AECS Layout,1620.0,6049.382716049383,Super built-up  Area,3.0,Yes
Property_459,2 BHK,4696000.0,Marathahalli,950.0,4943.1578947368425,Super built-up  Area,2.0,Yes
Property_460,11 BHK,36000000.0,1 Giri Nagar,5000.0,7200.0,Super built-up  Area,9.0,Yes
Property_461,3 BHK,12000000.0,Harlur,2450.0,4897.959183673469,Super built-up  Area,3.0,No
Property_462,3 BHK,3522999.9999999995,Electronic City Phase II,1220.0,2887.7049180327863,Super built-up  Area,2.0,Yes
Property_463,2 BHK,3000000.0,Hoysalanagar,850.0,3529.4117647058824,Super built-up  Area,2.0,Yes
Property_464,2 BHK,6300000.0,Padmanabhanagar,1020.0,6176.470588235294,Built-up  Area,2.0,Yes
Property_465,2 BHK,5000000.0,Chikkalasandra,1100.0,4545.454545454545,Built-up  Area,2.0,Yes
Property_466,2 BHK,12600000.0,Defence Colony,1150.0,10956.521739130434,Super built-up  Area,2.0,Yes
Property_467,3 BHK,13000000.0,Hebbal,1760.0,7386.363636363636,Super built-up  Area,2.0,Yes
Property_468,3 BHK,11000000.0,Ambalipura,1800.0,6111.111111111111,Super built-up  Area,3.0,Yes
Property_469,2 BHK,5400000.0,Akshaya Nagar,1070.0,5046.728971962617,Super built-up  Area,2.0,Yes
Property_470,4 Bedroom,22000000.0,2nd Stage Nagarbhavi,1500.0,14666.666666666666,Plot  Area,4.0,Yes
Property_471,2 Bedroom,9500000.0,Vidyaranyapura,1440.0,6597.222222222223,Plot  Area,2.0,No
Property_472,2 BHK,4000000.0,Amruthahalli,900.0,4444.444444444444,Super built-up  Area,2.0,Yes
Property_473,4 BHK,23000000.0,ITI Employees Layout,1200.0,19166.666666666668,Built-up  Area,4.0,Yes
Property_474,2 BHK,4216000.0,Whitefield,1130.0,3730.973451327434,Super built-up  Area,2.0,Yes
Property_475,2 BHK,16500000.0,Koramangala,1320.0,12500.0,Super built-up  Area,2.0,Yes
Property_476,2 BHK,9800000.0,Kodigehalli,1270.0,7716.535433070866,Super built-up  Area,2.0,Yes
Property_477,2 BHK,6200000.0,Patelappa Layout,1200.0,5166.666666666667,Built-up  Area,2.0,Yes
Property_478,4 BHK,23500000.0,Ring Road Nagarbhavi,4800.0,4895.833333333333,Super built-up  Area,4.0,No
Property_479,2 BHK,7400000.0,NS Palya,1200.0,6166.666666666667,Super built-up  Area,2.0,Yes
Property_480,2 BHK,5017000.0,Subramanyapura,929.0,5400.4305705059205,Super built-up  Area,2.0,No
Property_481,4 BHK,26000000.0,RMV 2nd Stage,1150.0,22608.695652173912,Built-up  Area,4.0,Yes
Property_482,4 Bedroom,18000000.0,Basavangudi,1125.0,16000.0,Plot  Area,4.0,Yes
Property_483,5 Bedroom,6500000.0,Kenchenahalli,500.0,13000.0,Plot  Area,3.0,Yes
Property_484,5 Bedroom,19000000.0,3rd Block Hrbr Layout,1200.0,15833.333333333334,Plot  Area,5.0,Yes
Property_485,3 BHK,5600000.0,KUDLU MAIN ROAD,1464.0,3825.136612021858,Super built-up  Area,3.0,Yes
Property_486,4 BHK,40000000.0,7th Phase JP Nagar,3600.0,11111.111111111111,Super built-up  Area,4.0,Yes
