SquareFeet,Bedrooms,LocationRating,Price_USD
646.2,3,5,301646
891.5,6,5,396286
1070.5,1,2,219949
1567.0,4,1,380834
2063.0,1,3,476148
1694.7,1,1,322518
1069.6,2,4,347681
2222.9,5,1,447942
1469.3,4,4,448923
1042.7,3,4,316900
1442.2,4,5,486007
1505.0,1,3,332163
1073.2,3,3,303314
1975.8,3,2,453868
1319.1,5,3,423410
1085.4,5,4,396349
1805.2,6,3,524417
1698.1,4,1,389487
1893.7,3,4,555017
1882.2,1,4,468076
1169.7,2,5,383828
1442.3,6,5,577012
400.0,6,2,261660
1567.8,5,2,425220
1620.1,2,4,436657
1398.9,2,4,397677
1020.6,5,2,310678
2028.3,5,1,406059
894.9,1,3,210982
2251.3,6,4,690429
740.2,3,1,213600
1367.3,2,3,339746
400.0,3,3,160201
1121.7,6,4,434181
1620.6,4,2,368865
1657.2,2,3,378001
1379.4,4,1,388024
1248.3,2,4,343922
2680.1,5,3,684472
1458.6,3,1,302335
2917.1,1,1,531175
2266.6,1,5,684639
1165.4,3,5,386877
1257.0,3,2,308090
2308.6,1,4,549623
804.4,2,4,240343
2200.8,1,2,478403
1443.5,1,2,287833
400.0,3,2,137993
933.6,3,3,293125
1380.3,2,1,355460
1242.1,4,4,396101
1140.3,2,5,373974
759.2,5,4,316444
1482.3,3,3,403715
2263.3,6,4,707614
2251.4,1,1,375888
2103.6,6,3,612447
1411.4,2,3,366470
2107.9,2,3,469912
711.3,3,5,301644
1807.4,6,4,590896
2296.3,5,1,480126
1871.2,5,4,567315
689.1,2,5,327442
1052.5,5,2,322740
1174.4,4,5,443056
959.8,2,4,289640
1335.2,5,2,403498
1449.6,5,3,427993
1384.6,4,5,482568
1048.3,5,4,380057
2053.2,6,1,456187
1408.3,4,4,418652
787.0,4,2,284704
1276.2,5,3,353425
1219.5,5,4,465622
588.2,2,4,185446
1307.6,4,2,344883
2141.3,3,4,617882
1372.9,5,4,455307
1406.5,3,5,468333
1774.3,5,5,640889
1201.4,4,4,407776
953.7,2,3,295331
1850.3,1,4,446459
1489.4,2,4,394630
642.5,3,2,250937
1704.2,1,5,519935
1658.0,1,3,391449
624.8,6,1,243831
400.0,1,4,153088
1165.8,2,4,376008
2770.7,5,3,697181
2687.3,3,5,824670
2256.5,2,4,552781
1122.1,2,3,320405
1084.5,2,1,282065
850.3,5,5,426276
881.7,5,2,223408
1809.8,4,1,416092
2367.6,1,4,609582
1373.9,6,5,560164
1226.0,3,5,408960
1037.8,5,3,318403
1391.5,5,3,419046
1069.0,5,3,332738
795.3,6,1,304507
1590.2,4,5,522975
1097.6,5,2,315214
1237.2,6,1,284125
1507.2,5,5,526340
464.8,1,1,90124
733.9,2,2,153613
1565.5,5,2,415615
918.1,5,5,393593
1524.1,2,4,398053
1133.0,6,3,375256
1639.6,1,3,372197
699.6,1,5,245924
1085.1,6,1,289627
2302.0,3,3,557489
1684.3,3,2,402544
1963.5,2,5,582370
1504.3,3,2,395854
864.3,1,4,254079
1130.1,5,5,497918
1172.4,2,1,251833
1174.1,4,1,302642
2154.4,4,3,501110
1386.1,2,1,255088
803.8,3,3,236336
1159.1,2,2,242520
1702.4,5,5,625109
741.7,5,2,252925
2043.9,4,5,656167
2226.8,2,4,596918
1077.5,1,4,322039
1762.8,1,4,404236
1972.4,1,3,468960
988.6,1,3,264294
1289.0,1,2,240335
1361.7,3,1,278635
1684.9,4,2,388511
2228.2,3,1,412324
1365.7,6,2,421901
733.3,6,4,324556
610.4,4,1,132966
1109.4,3,5,403525
1349.9,5,1,311372
2090.1,1,4,512247
622.2,4,3,243333
1399.2,5,3,373563
2230.5,3,5,748355
1688.1,4,1,362078
869.9,5,4,346533
1574.2,6,4,515573
1460.1,2,5,515658
2106.8,3,5,654366
1845.1,1,3,423399
1617.3,4,5,578836
1756.7,1,4,449640
1495.9,1,1,299684
1091.4,4,1,290363
1834.8,2,4,513615
1136.7,2,1,240944
1653.3,6,4,537992
1822.6,1,1,341779
846.0,4,5,358569
1360.0,6,2,356509
2249.9,2,2,474901
2138.8,1,5,664628
1686.6,4,2,418263
1380.6,5,2,335282
1334.3,6,1,342539
1135.1,5,1,314815
1434.4,2,3,352345
2115.2,4,1,438899
1154.4,5,5,564172
832.2,6,3,363311
1957.8,5,2,472719
1285.3,6,4,480198
975.0,1,3,240641
1483.9,6,5,580432
1300.4,4,5,512016
1493.3,6,5,614031
1711.7,5,5,638179
1643.4,4,3,433009
1689.7,6,5,688071
1529.0,1,4,377540
569.7,1,1,138975
1500.3,2,3,341899
812.9,6,5,416141
1097.6,5,3,343040
1105.0,1,5,393224
1743.4,4,4,520791
563.3,3,3,239952
1357.8,2,1,275887
1409.5,2,4,388618
1844.3,6,2,481766
1506.2,2,4,370003
1729.4,4,2,405958
1514.1,6,3,458227
2311.8,2,2,540131
1240.0,1,5,410476
2622.9,5,5,814677
1180.0,6,2,334704
1848.3,1,5,525098
2221.9,4,5,740498
1366.6,3,2,354517
1424.1,2,3,318439
788.5,4,1,249701
3156.6,6,4,861445
1358.9,3,4,389994
2178.1,6,1,448002
1115.5,6,3,359489
771.6,5,1,234694
1156.3,1,3,312734
1566.5,3,2,334961
1537.0,4,3,386712
1150.2,4,1,301706
1253.2,2,1,255338
1552.0,6,3,443173
1087.9,2,4,334071
1246.8,2,1,248654
940.7,6,5,423260
1878.3,2,5,579337
826.4,4,3,282649
1332.7,2,1,248295
1754.4,2,3,445962
1792.7,3,5,586468
920.3,5,1,253205
1882.1,5,1,398902
1726.9,6,5,641142
1826.5,6,1,401627
1438.1,4,4,479841
1719.8,5,4,541252
1796.9,1,4,452491
2737.8,2,1,482012
638.2,3,3,207321
1704.5,2,5,552952
1862.6,5,5,651373
1647.8,1,1,304660
2005.6,5,5,700553
1979.2,4,3,490173
1679.0,6,2,437710
1450.0,3,5,551673
471.0,1,4,170646
2586.2,2,1,483919
400.0,5,4,221639
1833.4,1,4,494211
1698.1,4,4,493465
864.4,3,4,307719
2659.2,1,1,422204
1981.0,3,3,464743
1682.8,1,3,372095
881.8,4,4,318240
2302.8,5,3,577625
2337.0,4,3,605259
1614.9,1,1,303146
2456.4,2,3,589517
1643.2,4,4,473801
1730.7,6,1,374167
1502.8,3,1,356452
1908.6,6,4,579318
1810.0,6,1,424508
1260.6,5,3,375125
951.9,4,4,313317
1420.3,3,4,390336
1882.4,5,5,644701
1428.6,4,3,384133
1047.7,2,1,239439
1476.5,1,1,284149
924.9,1,3,227425
1234.5,1,1,269042
601.4,5,4,318393
1571.0,2,1,317835
1902.4,6,3,516503
1525.3,5,5,571711
1707.9,3,3,436971
1587.3,4,1,312527
1745.5,5,3,475903
1805.9,4,4,534693
1816.4,1,5,518671
2081.4,1,5,598919
697.0,3,5,284928
1892.9,2,1,396293
1390.7,1,1,237812
1262.3,6,5,539031
533.2,1,1,170240
707.1,6,4,329241
1248.8,4,3,394174
1084.5,6,2,335750
1997.8,4,4,589173
1868.4,5,5,627119
2251.6,6,4,711177
1423.4,6,4,485254
1827.3,3,5,596919
712.7,5,1,214613
2695.4,4,5,832438
2398.2,4,4,687412
1085.7,6,3,357416
2300.7,5,1,460808
924.9,2,5,318638
1163.1,6,1,288853
1504.8,5,3,467396
1061.7,6,2,332312
1802.7,5,5,624560
2068.7,2,3,461684
790.3,6,3,334132
1559.3,2,5,509372
1004.9,5,2,263555
1637.4,1,3,302205
1649.1,4,4,502091
1181.4,4,2,348886
1417.9,6,1,334394
1551.6,5,5,594234
1157.9,3,5,468483
662.8,6,1,198881
1887.9,2,5,564247
1884.2,6,4,587662
1861.1,2,4,510767
1003.6,1,5,340075
1383.7,3,2,329995
684.7,3,4,323476
2543.0,3,3,616455
835.7,4,1,218731
2125.9,6,5,750242
1111.9,5,3,342856
1651.4,6,1,423007
1371.6,3,2,292959
1307.2,3,2,313376
1703.2,6,5,597458
1224.1,1,5,396760
693.3,6,1,249283
1417.1,4,4,410659
2057.2,6,4,595404
1508.2,4,1,336704
1029.9,4,4,368029
2882.6,4,4,739825
1504.2,6,5,585901
1074.8,2,2,276009
2574.1,6,1,553259
634.0,4,5,302957
1033.9,6,5,452605
2010.8,6,4,562989
1025.6,2,3,256499
1865.3,4,3,489715
1929.2,2,2,412154
2534.3,4,3,632741
2031.4,5,1,484041
1271.0,1,4,345958
1131.8,1,2,200391
972.0,3,5,362901
941.8,4,3,327495
1697.0,4,2,437868
611.3,4,1,149443
1580.6,2,3,363920
535.5,5,3,232723
1628.6,6,3,497068
1226.3,2,2,264321
1816.5,2,5,584406
400.0,1,5,105415
1973.4,5,2,471271
1505.3,3,5,484777
1265.8,5,2,340573
1761.6,4,1,338618
1722.7,4,5,598089
811.3,5,2,279844
1578.5,1,3,370671
1866.1,6,3,549197
703.5,4,5,334529
1602.0,6,5,622228
2102.1,5,5,707802
1585.4,6,5,624196
1264.9,6,1,315913
815.4,1,1,167210
950.1,4,5,422680
1297.5,2,5,476993
1888.3,2,5,580151
1796.4,5,2,453245
1299.8,6,1,315739
1086.6,4,1,251529
1194.4,4,3,287038
2077.5,1,1,393825
736.4,6,3,286198
1508.0,4,3,452455
1227.3,4,2,304487
1818.1,4,4,536236
1376.2,6,3,442708
850.6,4,4,381403
2268.7,2,2,452783
1586.6,6,5,602316
1557.7,4,5,558479
777.8,3,2,216049
1312.4,2,1,289338
1108.2,1,1,226848
1429.9,1,4,413096
535.3,3,3,192077
1538.2,6,2,436234
1890.0,4,5,640475
1199.7,6,4,456644
1610.4,2,1,326020
955.4,1,5,317304
2316.0,2,4,585207
964.3,5,5,446898
1380.4,5,1,305474
1073.1,4,3,340681
1008.1,3,2,280828
2269.6,2,1,482204
2215.4,2,2,485994
1232.0,5,5,448816
3194.4,5,4,844840
2038.8,4,2,468441
1996.4,5,5,684807
1493.0,1,5,468183
2085.3,5,1,414476
1552.6,3,1,282384
997.2,2,2,221768
1480.1,3,2,404071
1269.0,2,5,454048
874.4,5,3,291096
1997.6,1,3,452760
1579.8,2,3,360604
1458.4,6,5,601938
2369.7,5,4,656847
1579.4,4,5,550331
2114.7,1,4,516750
970.5,5,3,318125
1103.9,6,3,377557
1499.3,5,1,350364
1547.5,2,5,524378
1648.2,1,2,319742
2000.9,5,4,537933
3309.2,6,2,737921
693.1,3,1,228436
1193.7,1,1,211125
1700.0,3,5,579945
2476.0,6,2,572277
1386.4,6,1,329055
1488.8,1,4,375207
1294.0,4,5,498127
1763.9,2,2,417217
1484.3,5,1,378215
1907.5,1,3,451994
2111.3,5,3,553510
1308.4,2,4,360786
1976.4,5,3,546637
1123.0,5,5,500505
1608.8,1,2,326936
1162.1,6,4,422882
667.9,4,2,232799
1958.4,2,3,435016
986.3,6,2,321183
1128.4,5,1,241105
1318.5,4,2,365079
2449.0,4,2,545897
2311.4,2,2,485333
659.0,6,1,244148
880.6,3,3,254781
2438.0,5,5,834357
2592.8,2,4,695499
1739.2,6,3,514873
1568.6,3,2,385371
1468.8,5,1,425674
1390.3,3,5,524837
876.0,5,5,387154
1913.7,2,5,599695
1028.7,5,2,262865
1826.5,4,5,642693
1517.2,2,5,477983
2047.5,3,2,496892
1157.2,4,4,405119
861.9,1,5,282652
994.2,1,5,331300
1489.2,2,2,361355
1422.3,4,2,378049
858.8,6,2,275153
1233.4,6,1,359210
1539.3,5,3,381256
1853.4,2,2,364951
1488.6,3,3,385690
1850.8,1,4,466267
1521.1,6,1,377692
1524.1,2,5,464954
1750.2,2,5,534178
903.9,1,3,204732
2443.4,3,1,442509
1538.8,6,1,371108
1456.0,4,1,301215
1624.6,2,4,436044
2069.6,2,3,471307
1708.0,3,5,567129
1818.6,5,2,404738
1544.5,4,4,485121
959.5,3,3,266202
400.0,5,1,180270
1914.8,1,3,427840
2004.5,5,2,488652
900.9,2,3,256018
841.5,1,4,292972
914.6,4,1,202857
1179.4,2,3,349113
1022.7,4,1,288004
1538.1,6,5,592824
1554.7,5,3,459061
1494.4,5,5,618779
1205.4,3,4,341059
1010.8,2,4,315515
724.2,5,4,284717
1175.0,2,3,314518
1776.8,2,3,448930
649.0,2,5,240360
1424.5,4,3,380373
930.0,5,4,358381
808.6,3,3,275914
1942.6,5,5,708206
2075.9,5,5,729017
1710.2,4,3,458898
866.2,6,3,324598
1879.2,4,4,574275
1833.0,5,5,666669
2461.4,2,2,528817
1195.8,4,5,466304
1651.0,1,5,469597
1018.2,1,2,203331
513.7,6,1,220556
547.7,4,2,189550
1493.6,6,5,602604
1094.1,4,4,363354
1725.7,3,1,336412
1788.8,1,4,480907
1475.2,1,2,281152
691.9,1,2,187574
974.7,1,1,192361
1586.0,3,4,443415
1636.3,2,4,441038
1643.4,3,3,421680
1901.7,6,1,476671
1347.9,6,5,564452
1573.3,3,5,560291
1747.6,2,5,570105
1952.5,3,2,440801
1461.9,1,1,270150
1444.4,6,4,487557
1622.5,5,1,366397
1492.0,1,1,311454
1332.4,5,2,418219
1151.3,5,4,401093
609.7,5,5,338870
1735.9,5,3,478110
1700.9,5,5,608105
1600.7,5,5,542718
1673.8,4,4,539822
1385.9,6,4,498218
2404.3,4,5,790507
1911.8,3,5,608329
2440.8,1,2,504153
1139.3,3,5,390933
1441.5,6,2,405563
1441.6,5,2,354354
2195.4,5,1,439566
437.2,4,2,179645
1778.5,5,1,388502
1579.7,3,1,372168
2022.5,6,2,459680
1220.4,5,5,505980
631.7,6,1,253448
2446.7,3,3,560174
1494.4,2,1,294602
1977.8,2,5,630083
1346.3,6,5,528628
2069.4,6,3,562192
1887.3,5,4,571543
2111.5,6,3,579462
1336.1,6,2,382674
2177.5,3,4,592588
1765.2,6,1,409285
594.2,5,3,238750
2183.4,3,2,496995
1790.9,6,2,465543
1353.2,3,1,298190
1436.3,2,3,395527
998.8,1,1,225615
1576.3,3,4,446739
1779.1,1,5,588763
1559.4,2,4,423818
1617.7,6,5,687564
1229.0,3,5,356845
1041.7,6,3,345834
1518.6,3,4,444156
1631.4,1,5,491203
1296.5,1,2,274348
1738.4,1,3,409978
1934.0,6,1,424584
1989.0,1,5,591028
1258.0,3,3,349544
671.0,2,4,314174
1717.8,5,2,469357
1357.8,6,5,570208
1513.3,2,2,375609
1259.9,3,1,225298
2318.5,4,1,430606
1293.0,4,4,413406
2437.5,5,1,476334
1890.8,2,5,603285
2027.1,5,2,507414
1435.8,1,5,439397
1084.9,3,5,385832
1851.4,3,5,639819
1672.8,5,5,564222
1249.1,3,5,440664
1856.4,2,2,375212
1794.8,3,3,446639
639.8,1,1,138244
1810.5,2,1,347848
1983.2,4,5,672625
739.6,3,2,265660
2477.8,3,3,610241
2201.6,1,3,481278
641.3,4,4,258642
1321.2,5,4,458108
1053.7,5,5,410867
907.1,4,2,212240
1657.3,1,4,436631
1574.8,6,2,419031
1045.3,2,5,404015
1103.0,6,1,299296
1506.0,2,1,323567
1705.9,5,2,439181
1087.4,5,1,283680
1535.0,3,2,332451
1776.5,6,2,456315
1958.4,2,5,577601
1647.6,1,2,327076
1580.2,3,5,501861
1380.7,5,4,491098
1296.1,4,2,332405
1589.5,5,3,421608
1547.9,3,2,331681
1706.8,6,4,581271
1117.9,5,2,340194
1820.7,3,5,564770
740.6,6,2,285799
1841.4,1,5,534606
1394.1,6,2,408354
934.7,5,1,220586
937.8,3,2,252920
1774.8,4,2,429873
1562.5,6,1,415609
1603.3,2,2,336593
1405.0,3,4,396237
1296.8,5,4,411476
1560.1,3,2,342128
1482.8,5,5,593182
1118.4,6,5,466605
660.9,2,4,237539
1149.2,5,5,479953
1576.6,3,2,338455
1913.5,3,3,484087
500.5,1,5,222721
1248.3,2,3,305714
1605.3,4,2,385705
1559.8,1,2,318909
1525.3,1,1,260483
1236.0,2,3,327377
1109.5,6,5,488185
1722.4,1,3,398662
1613.1,5,1,314522
1461.0,3,5,511578
2498.7,2,4,676557
2106.9,3,2,447884
1745.1,3,2,375679
1961.6,3,2,454822
1823.1,3,3,422007
1362.6,4,5,441572
943.2,5,4,366053
1981.8,5,3,509131
1492.6,3,4,456321
1950.0,3,4,545076
1909.2,2,4,528205
749.7,5,4,321779
1813.8,5,2,467202
2366.8,2,4,693328
1410.8,4,2,345250
1673.9,1,3,379271
2020.4,2,4,508952
768.6,2,2,197812
482.6,3,5,247583
1422.9,1,2,293788
717.4,4,4,290939
2173.5,5,5,744098
1930.9,4,4,567732
2151.0,3,4,578315
1478.2,1,4,352139
2061.2,3,4,585560
1546.8,5,4,489645
1700.7,1,5,532409
2571.8,1,1,450045
872.9,2,2,187725
2368.8,4,3,572942
561.6,2,5,194589
1492.6,6,1,341530
1780.3,4,2,414436
1253.9,2,3,289822
1643.7,3,2,373777
1684.8,3,3,401752
1810.4,3,1,382704
1400.6,2,5,410777
1160.8,2,4,349819
1594.6,2,2,349289
1339.5,2,3,319379
1514.6,6,1,364492
1345.4,3,5,481705
1600.3,4,4,426967
1197.3,3,2,314110
1261.2,4,5,516811
945.6,6,2,273657
1578.6,3,4,504211
1050.3,6,1,316740
1654.8,3,5,534671
2009.6,6,2,502159
2283.6,2,5,676503
1445.2,6,2,401496
2886.4,6,5,995377
1808.4,4,1,398237
1563.9,2,1,304834
2470.9,3,2,538447
1058.8,5,5,415228
1492.7,2,5,524980
1351.3,3,1,288792
854.7,5,1,240414
1995.3,4,1,420349
1647.5,5,4,508293
1834.0,1,5,527002
1825.8,3,1,379578
654.7,4,4,266133
2097.4,6,4,615573
1125.0,1,1,250168
1988.9,1,1,303542
875.1,6,3,294891
1682.9,5,4,548544
1186.6,3,4,364645
1613.9,2,2,387070
1423.1,4,3,422365
1645.3,6,1,414457
1387.8,4,3,424585
1261.6,4,3,355672
2126.4,2,2,445536
2126.2,5,1,453344
2452.2,2,2,532531
1526.9,2,1,292582
1461.5,4,1,351168
1554.4,4,4,479217
1176.9,6,4,462432
902.5,4,3,313589
1250.4,4,5,470710
1153.0,5,4,450577
1801.8,6,5,693722
1912.8,5,1,372968
543.8,6,2,184044
1125.4,2,2,243273
1718.1,2,4,468420
1594.8,5,4,537153
1419.1,1,5,431502
1404.6,6,5,558497
1692.8,2,4,470455
1722.2,6,3,529787
870.0,2,5,331986
628.3,3,3,210623
1479.3,2,3,337425
1886.7,3,2,391849
1300.1,2,3,292667
2609.6,2,4,682038
1934.3,1,1,364608
1287.0,5,1,331371
655.6,3,4,274569
1886.5,3,5,618388
1101.5,3,4,329173
1232.6,1,5,374691
1135.3,6,4,430789
882.2,5,2,269033
1253.0,6,3,354059
1247.0,6,4,435305
1093.3,3,1,287842
1196.2,5,3,374384
2404.9,3,3,571339
1869.5,1,2,364296
1434.6,6,1,320647
649.4,1,1,150003
1771.4,4,5,619471
2417.2,2,5,690616
2365.2,5,4,703468
1432.8,3,4,415212
1673.3,3,4,490185
946.7,6,5,448264
1632.5,1,4,425054
1843.3,5,3,563292
1753.0,5,4,558389
2087.8,3,3,506544
1829.7,3,1,387845
683.5,4,5,316311
1308.8,4,5,509769
1997.7,5,3,534371
684.2,3,1,182788
1534.3,5,5,567360
1287.4,2,5,427787
881.0,5,4,348496
1970.4,6,3,572061
1107.6,1,3,282824
2559.0,4,1,453848
1392.8,5,5,578890
2037.4,1,1,387023
2338.9,6,2,621716
1664.6,1,1,311440
1542.1,1,1,321927
1884.1,1,2,406159
2327.9,2,3,538322
1662.9,1,5,537069
1150.0,6,1,306017
779.8,1,1,172918
1672.5,3,1,319470
996.2,1,5,324200
1962.9,3,1,371321
2131.1,2,2,450812
1791.6,4,5,631068
1471.1,5,4,490995
1808.7,4,3,475929
1514.1,2,5,509220
1369.5,5,2,427830
1281.4,4,3,354931
1558.4,1,5,537280
1509.5,6,5,559278
2122.5,5,2,443823
1787.2,5,1,428085
838.8,3,1,213624
1750.7,6,1,369238
1548.7,3,4,454730
1643.5,4,1,347829
1378.1,3,1,308969
1520.2,2,4,418360
2325.5,5,5,813543
1319.2,4,2,343778
1183.9,4,4,400979
1152.1,6,1,306219
968.5,2,1,233727
1802.9,3,1,364895
2089.4,2,5,666310
1204.6,4,3,316024
1766.9,6,2,459159
2019.8,1,1,355898
1614.5,3,1,312570
1510.4,6,3,417813
1172.3,5,1,276419
1811.8,6,5,682055
1382.2,4,2,362171
1801.2,3,4,530412
1244.3,2,2,278851
1662.7,6,4,572302
2045.1,2,2,432611
1741.9,5,2,450308
1182.0,5,4,418764
952.5,2,2,219146
1535.7,4,2,343252
2194.3,3,5,664663
1895.9,5,3,483328
2489.0,1,4,607750
2870.5,5,4,812005
1450.2,1,3,364797
1817.5,3,3,478919
1498.4,6,5,512984
1228.3,6,2,347498
1721.2,2,5,538327
1627.6,6,5,614484
1476.4,6,2,360854
1324.4,3,1,315803
1568.3,2,2,393795
1317.0,3,3,344621
1431.7,2,5,524693
948.5,3,2,196749
1094.9,6,3,340989
1231.5,1,4,330444
1600.5,6,5,634037
1540.6,4,5,552035
1204.9,5,1,275848
1250.0,6,3,417750
1604.8,3,2,387431
1261.5,2,3,308861
1023.2,3,1,231960
1841.3,5,3,468390
819.0,3,3,267926
980.3,4,3,276597
2060.8,5,5,679291
921.8,2,4,330522
2247.5,4,1,458216
921.0,4,1,222986
1018.0,3,2,219101
974.5,6,5,457285
845.3,2,5,316712
2199.0,2,3,535777
2100.8,4,1,373286
804.4,6,3,292258
2287.6,4,4,655953
888.5,4,5,375670
2982.3,1,1,544179
1427.5,6,1,362152
1200.9,5,5,492832
1750.6,6,5,672309
1061.5,2,4,290713
794.5,3,1,212796
1283.2,6,2,378681
1541.9,5,3,489922
420.1,5,5,231443
1053.0,4,5,412856
2477.5,2,3,576704
1496.7,4,5,560647
400.0,1,3,126696
1501.7,2,2,327879
1679.8,4,4,499786
1492.1,4,1,368912
1893.4,3,3,466141
1356.2,1,4,347324
2008.9,5,3,514502
1494.2,5,4,467576
1558.7,3,3,421915
1673.8,6,5,664265
1848.4,1,4,433446
1678.5,2,1,318610
1128.5,3,1,272538
2301.4,3,2,504663
1108.7,2,1,231575
1066.2,2,4,343432
527.7,2,1,179901
1372.8,3,4,396053
1251.0,2,2,251451
1534.0,3,3,393808
1085.4,4,1,240504
2325.1,6,1,518765
1206.6,5,5,463130
1206.5,1,3,340905
1464.3,3,3,353530
1687.2,5,5,611408
2104.8,4,2,485922
1762.7,5,1,377315
1753.9,3,3,435224
1559.7,1,2,333747
1090.4,2,1,284386
1191.7,4,5,467754
400.0,1,4,151763
1343.3,2,2,339165
1819.9,5,5,666138
1370.2,2,1,312442
1716.3,6,1,381296
2449.8,3,4,620290
1553.1,2,2,388656
1787.1,1,4,474767
1558.3,1,4,397084
1091.2,5,2,289196
1393.3,1,3,318269
955.3,1,4,322208
1924.2,5,5,645490
1964.6,5,3,567390
1453.7,1,4,372378
2384.8,1,2,477072
1386.9,4,2,352164
1936.4,3,3,479546
1376.3,1,2,257979
1723.4,2,4,532621
803.1,4,5,375811
1252.5,4,5,495614
1533.1,4,5,550775
1925.1,6,2,491218
1523.6,2,2,352065
2183.2,2,1,422053
1319.0,5,4,424809
1037.2,4,5,402429
2435.1,5,2,583002
741.6,3,5,350809
1132.6,4,5,423818
1495.8,5,1,344669
1353.2,4,4,425479
1563.2,4,5,578234
1549.2,3,1,323413
2598.1,3,4,681582
1380.6,3,1,279691
1680.0,5,5,636306
1526.1,2,5,492606
400.0,6,1,181248
899.8,1,4,260680
400.0,6,5,344916
940.3,6,3,345278
1400.1,1,1,308067
1916.1,5,4,557738
2155.9,6,1,477415
2743.0,2,5,809324
1528.0,4,5,613835
1499.9,5,5,566231
759.9,6,4,322399
982.8,6,4,402944
1887.6,5,3,519951
2449.2,2,1,495530
2181.4,2,5,655883
1176.1,6,2,383580
905.3,5,5,415166
575.2,2,2,183122
1442.7,1,1,294727
2459.5,1,2,489848
1226.2,3,1,239186
1165.1,3,4,373401
1355.4,1,3,309694
1342.9,1,1,232975
1521.5,5,1,359943
400.0,2,1,101473
986.7,3,4,332114
1285.5,2,4,373936
1615.8,6,2,425266
1195.6,1,5,358708
1586.3,5,3,411978
1166.8,4,4,395607
1901.4,6,5,728293
1641.6,1,1,329457
1576.6,6,4,496229
1888.1,3,3,457042
1774.1,6,2,451377
1199.8,1,4,299243
1081.2,4,5,416091
2160.1,6,5,740427
2461.8,4,3,639517
2076.3,1,3,469352
2063.6,4,2,510835
980.5,1,5,332775
1413.2,2,5,500835
1348.4,3,3,325100
1330.8,5,1,355997
1092.6,1,2,242627
1668.0,2,3,400291
1673.9,4,5,610685
1040.3,2,5,366044
1127.1,1,1,238597
1596.6,5,5,568503
1481.3,4,2,416896
1196.2,4,1,265944
1396.0,1,5,407496
841.2,5,5,371807
1830.8,5,5,621125
1300.2,3,2,272849
1283.0,6,3,408245
1737.1,4,4,488196
2022.4,3,4,542846
1500.8,2,1,249694
1186.0,2,5,444780
1699.6,5,1,396188
1528.9,6,1,319823
1655.9,3,2,377654
1904.2,4,4,551208
1411.5,1,3,328380
2010.7,1,5,603467
1210.7,5,5,452172
1156.8,6,1,287096
1947.6,1,5,565048
1720.5,4,4,527647
1420.3,2,1,280534
1492.0,5,1,354862
1350.6,5,1,295486
1399.6,5,4,446502
883.9,2,5,344105
1112.6,1,2,261725
1422.8,2,4,410068
715.7,1,2,196402
420.4,2,3,170424
693.1,1,5,237567
2088.3,2,1,411662
2458.6,2,2,511675
1638.4,2,1,318272
1411.3,5,2,364384
2073.1,2,3,509527
950.8,5,4,382558
1652.2,6,5,619661
1655.4,4,1,343086
1371.9,4,4,423018
571.2,5,5,341846
2054.7,1,3,434994
1213.0,3,4,375269
1148.0,5,5,489764
744.1,2,5,300550
1795.2,3,1,378096
1683.4,1,4,401313
1770.2,4,1,388466
1270.4,1,1,230259
1347.5,2,2,297310
1149.6,1,1,190243
1617.7,4,1,378537
1492.1,4,3,421552
1339.5,4,3,360825
879.2,5,3,316087
1337.8,3,2,344594
757.0,2,4,284319
1182.6,6,1,329614
1085.2,5,2,303706
1378.9,5,1,304693
1631.0,3,2,431659
1416.7,5,1,329084
1198.0,3,4,374157
1364.5,1,3,333589
1573.5,1,3,386754
1710.4,3,4,485870
2170.6,2,2,481332
2688.0,1,1,543317
2225.4,3,2,478529
1495.7,3,4,456765
1032.8,6,1,269630
1315.3,3,1,280308
1599.8,5,5,573188
1288.4,2,3,302861
1334.9,5,5,497849
1822.6,4,2,465465
1399.7,1,4,418897
1659.0,2,1,361518
1387.2,6,5,560427
495.7,6,4,306180
494.9,2,5,191745
1688.8,2,3,340142
1454.7,4,1,320239
1569.9,2,3,389376
1637.8,4,2,390992
1608.2,1,3,377491
1474.1,1,5,457027
2138.8,5,2,494312
1605.6,2,3,380474
1619.2,4,2,403712
1241.6,1,4,385025
921.1,2,3,246201
2584.1,5,4,764992
1909.2,2,1,352950
1623.8,3,5,528577
1382.2,2,5,479361
1810.4,6,2,504624
1245.8,2,1,237359
1850.4,5,1,360841
2246.9,2,5,673415
1460.1,6,5,614002
2274.4,6,5,803971
1367.4,5,3,361372
609.4,1,5,214152
1910.9,4,3,497716
1449.5,1,5,476697
1913.8,3,5,614784
939.6,1,4,288465
1257.0,2,2,311460
2171.6,4,2,496545
1647.6,6,3,473043
2248.5,6,2,560744
1186.4,1,2,251754
2680.8,2,5,781179
2638.4,5,4,707491
1877.2,3,2,361398
1576.7,6,3,430267
1716.9,2,1,336764
2022.3,5,3,564714
1626.1,2,1,333251
1326.7,3,3,387322
986.7,3,5,374455
414.3,5,5,290379
1352.6,6,3,407239
470.3,1,5,139086
1423.9,5,5,514830
2280.8,5,5,754347
1464.6,4,3,409103
1028.3,2,3,239644
1243.9,4,3,367442
1092.7,5,1,295049
2350.7,4,2,487988
1171.7,2,2,293882
606.3,3,2,188224
2773.9,6,4,760825
1404.8,3,2,336240
1060.1,2,4,291346
1504.5,4,2,401271
1381.7,5,2,322870
1734.7,1,1,347839
