StudyHours,AttendancePct,PastGrades,FinalExamScore
16.7,96.8,54.9,97.4
7.0,72.8,60.0,63.7
2.9,74.9,62.6,54.1
22.0,72.6,48.0,71.0
4.9,91.9,77.9,78.0
11.7,100.0,65.5,79.9
7.3,96.4,68.8,86.6
2.4,89.9,48.5,68.7
12.6,92.9,59.4,82.2
3.6,84.7,52.1,56.2
7.0,90.1,79.9,85.9
8.9,100.0,66.7,80.4
2.8,99.8,77.0,75.9
9.3,91.2,46.4,70.1
13.5,93.3,63.5,81.7
11.4,84.3,58.8,66.7
4.4,83.3,57.5,71.3
4.9,100.0,92.3,90.9
8.1,78.3,64.6,79.6
12.7,98.3,39.5,62.3
11.7,84.6,10.9,65.0
6.6,82.7,78.3,74.9
7.9,86.1,66.1,75.2
4.8,78.1,75.3,71.9
5.2,90.8,93.5,79.6
2.5,91.6,76.8,85.9
9.7,99.5,68.1,75.9
6.5,95.6,61.2,61.2
2.5,92.4,73.8,61.1
9.8,95.0,59.0,71.9
1.6,81.8,58.8,51.9
5.7,79.3,70.7,77.2
2.6,63.7,85.6,55.1
22.7,87.5,61.6,77.3
18.0,100.0,43.9,87.6
6.2,76.7,54.9,66.8
8.0,81.1,70.2,70.2
36.6,78.1,55.9,100.0
17.4,95.8,70.7,82.9
9.5,85.5,54.7,68.2
9.9,90.1,66.3,75.2
18.3,91.7,70.7,86.3
3.2,67.5,44.3,67.8
16.5,94.1,84.5,100.0
7.4,93.7,91.6,90.1
0.3,80.2,57.8,55.6
23.0,82.4,77.8,99.6
17.5,75.3,75.8,94.5
13.8,94.4,72.0,86.4
6.7,100.0,49.9,81.0
3.2,82.2,78.0,62.4
5.0,83.6,75.7,75.7
16.4,87.3,50.2,80.4
1.6,82.2,37.7,38.0
15.4,74.2,63.8,79.7
3.7,83.9,50.5,57.5
6.4,79.5,74.6,69.6
4.5,100.0,54.5,49.5
11.6,86.1,61.2,84.1
11.9,96.4,64.1,83.6
15.8,75.7,36.7,75.0
9.5,89.1,64.0,71.4
22.2,95.5,40.6,89.9
11.9,100.0,73.0,80.6
10.2,99.7,100.0,87.1
6.2,90.2,96.4,70.1
8.0,87.5,61.9,69.6
7.8,89.7,81.8,70.4
4.6,81.2,65.7,63.7
2.2,100.0,82.6,62.7
3.0,93.7,49.1,44.2
2.0,91.3,63.0,53.1
3.7,85.4,65.4,70.1
19.7,77.6,75.3,89.1
18.5,92.0,62.6,94.3
15.4,80.6,62.0,75.9
6.3,99.1,57.9,65.9
5.8,71.2,45.4,61.8
15.4,94.0,72.3,96.6
11.0,91.6,59.4,82.5
3.7,97.4,66.3,75.5
5.8,100.0,25.7,56.4
4.4,86.6,63.5,75.7
8.9,82.5,58.7,69.6
6.7,74.3,76.5,66.7
9.2,82.7,56.3,69.0
5.2,76.2,58.6,56.5
2.7,80.3,48.3,59.1
5.8,81.9,58.8,83.6
3.8,78.4,57.2,60.9
7.8,67.7,68.5,64.7
2.8,84.3,57.1,70.4
10.6,75.4,37.8,60.0
15.3,95.9,54.0,75.5
15.5,66.4,68.5,86.4
6.4,93.0,49.6,71.7
4.7,93.5,91.4,80.5
4.3,95.2,98.2,82.5
5.5,94.3,56.2,60.5
10.7,87.9,81.3,85.9
4.8,79.5,57.2,58.6
15.9,77.6,61.7,87.8
14.3,78.8,93.4,97.7
9.4,79.0,71.7,71.9
15.2,100.0,59.7,89.6
9.4,82.5,73.4,75.7
5.2,92.4,61.9,57.3
23.2,82.1,49.9,97.9
5.0,55.2,63.4,55.7
4.5,77.1,57.6,50.8
11.5,90.0,75.6,71.0
3.5,92.3,61.5,74.6
6.9,80.2,79.9,78.1
18.0,63.0,51.9,64.9
4.4,77.8,43.0,49.6
2.8,91.4,78.6,66.5
10.1,90.1,64.2,60.4
7.2,96.0,95.8,94.5
6.4,84.8,63.5,71.2
7.3,68.1,64.4,65.4
9.8,82.9,71.3,74.7
14.2,90.2,51.9,74.3
4.7,66.3,76.2,61.5
14.3,80.4,72.0,92.2
9.9,88.3,48.3,73.8
9.7,87.6,84.6,79.0
2.9,89.0,34.1,56.9
2.4,75.3,56.3,45.7
8.8,89.2,86.5,80.2
4.1,90.7,56.6,65.0
10.2,84.1,71.9,54.1
2.7,81.5,72.6,74.7
9.2,92.2,57.2,70.4
4.5,100.0,48.3,71.9
10.5,99.1,43.5,61.9
4.4,90.4,67.8,76.3
1.3,70.3,58.0,50.5
10.1,95.3,55.5,84.4
5.1,79.0,58.3,74.8
7.4,89.1,94.1,82.0
6.4,79.2,75.6,79.6
8.6,82.9,52.0,58.1
14.4,83.1,45.6,79.7
12.0,91.4,70.1,79.6
4.1,96.6,47.5,60.9
5.1,85.7,66.1,72.6
3.5,86.8,82.7,67.6
2.3,94.3,86.1,73.9
15.3,88.0,40.4,77.0
13.5,75.2,71.9,78.5
9.1,87.3,12.1,41.7
5.0,95.1,49.9,62.3
7.9,85.5,58.0,68.2
8.2,68.8,70.2,82.3
4.6,92.8,73.3,78.2
13.8,93.6,60.7,90.5
5.3,89.7,74.8,63.5
3.2,90.5,79.1,65.0
4.1,88.3,47.4,57.2
2.2,85.3,69.9,62.2
7.6,72.4,53.9,61.9
8.8,85.2,75.1,80.9
5.5,72.5,79.6,83.7
4.3,100.0,68.8,69.1
3.2,85.8,80.4,71.3
13.1,75.6,56.4,81.9
4.6,84.1,86.3,78.3
7.6,80.2,50.8,60.2
12.6,72.2,73.1,72.4
15.1,91.5,67.0,84.8
7.0,73.4,72.5,80.5
11.6,71.9,54.2,77.6
12.6,88.0,81.0,83.7
9.2,84.6,88.5,83.5
8.1,87.1,78.6,86.0
2.3,92.1,74.7,81.0
6.2,87.4,59.2,85.0
1.9,78.4,100.0,80.9
4.5,98.6,76.9,70.0
9.3,81.6,63.9,70.4
1.8,88.6,23.2,54.2
15.6,83.7,55.4,90.4
13.1,91.0,80.3,70.1
1.6,83.3,61.0,62.0
13.4,72.7,56.5,80.3
10.1,100.0,75.0,84.1
23.6,83.5,53.6,100.0
23.1,82.1,67.5,86.9
4.2,76.6,80.8,60.1
12.4,76.3,55.7,86.0
15.8,82.0,54.9,89.1
10.5,97.5,73.4,86.7
10.0,95.5,76.8,78.6
9.4,83.6,49.4,60.5
3.2,79.3,60.3,64.0
5.4,100.0,87.9,92.2
21.1,90.2,64.8,94.5
4.9,100.0,73.3,81.1
8.9,94.3,67.7,77.4
4.1,85.3,81.2,66.2
15.8,91.5,55.8,71.4
6.5,78.1,87.1,85.0
3.8,100.0,53.4,71.8
5.4,85.6,85.5,80.3
7.2,71.9,74.1,76.8
2.1,94.3,67.1,52.1
20.9,84.6,56.6,80.9
9.0,91.5,57.8,77.1
7.1,86.7,51.3,82.1
9.5,76.2,72.5,74.8
6.9,81.2,64.9,66.0
15.2,87.2,53.2,75.1
8.3,83.8,63.4,70.1
6.6,91.3,81.1,87.5
8.8,82.2,53.6,74.9
6.6,87.6,92.9,75.0
6.3,84.2,66.1,75.7
4.1,89.6,28.5,57.5
5.9,100.0,86.6,98.0
4.5,89.9,56.4,64.4
12.5,77.9,45.4,73.7
7.0,81.4,42.4,50.2
9.1,86.8,45.3,73.8
10.8,74.8,51.8,68.1
5.6,95.2,84.3,85.5
9.1,86.5,26.1,62.8
4.1,85.8,53.9,70.5
14.9,88.2,100.0,100.0
14.6,91.0,67.6,93.3
7.9,85.8,61.1,84.5
8.4,77.8,65.8,82.6
8.7,87.1,86.7,76.8
17.1,74.7,42.2,80.2
3.5,78.1,87.4,81.3
15.2,54.0,90.7,89.1
12.5,71.7,58.4,74.8
4.9,78.7,58.9,61.4
12.1,86.2,93.5,89.9
8.8,98.6,94.0,84.6
7.0,69.6,54.0,64.3
14.1,89.4,40.5,89.3
6.5,70.5,84.2,72.8
6.6,70.5,27.2,62.4
15.1,98.7,73.3,97.9
10.0,90.7,43.1,69.4
10.2,98.5,59.4,82.7
6.1,95.4,56.4,79.1
16.0,69.9,77.7,85.2
4.3,89.6,66.1,61.6
14.5,90.7,60.8,71.1
13.7,78.0,67.6,77.8
10.5,86.0,94.1,88.8
1.8,93.8,54.0,66.6
8.3,99.1,79.4,89.0
14.9,88.9,51.7,74.8
10.2,81.4,59.8,74.7
6.9,82.6,50.8,77.4
2.4,87.3,66.5,82.9
7.8,69.7,74.6,89.3
3.2,86.6,49.5,65.9
6.4,76.4,68.3,66.9
9.1,89.5,69.4,85.3
2.8,73.6,69.2,63.4
12.6,80.7,43.9,85.1
17.8,78.6,83.6,95.6
4.6,63.7,61.2,64.0
7.7,79.3,60.5,52.3
7.6,86.9,58.9,57.6
8.6,86.6,46.8,77.2
9.7,78.9,73.0,78.9
10.9,73.3,67.4,63.2
6.4,86.3,78.5,83.2
9.6,72.9,79.5,87.4
4.9,80.6,58.9,56.0
1.5,71.9,79.9,76.2
13.5,83.6,56.5,82.4
9.5,100.0,84.4,82.2
1.1,79.3,81.8,63.6
4.9,92.2,50.9,75.0
10.8,77.8,80.9,83.6
9.5,93.0,62.5,77.5
6.7,87.5,51.8,58.7
8.9,90.4,71.1,84.4
8.6,95.6,35.5,56.2
8.9,74.7,58.3,88.2
20.7,83.4,74.9,100.0
5.8,77.8,57.5,76.6
7.9,89.2,55.0,73.2
3.5,92.1,60.3,63.5
14.7,76.1,79.2,80.9
7.1,85.3,57.7,69.3
6.9,78.5,66.8,61.9
8.7,65.4,73.4,87.1
16.7,81.8,69.4,91.6
1.8,92.5,49.1,61.1
6.8,73.3,83.9,75.9
7.5,61.1,55.1,58.9
1.2,83.5,48.5,61.4
23.3,77.7,73.3,100.0
9.4,79.5,77.4,78.9
21.0,74.5,79.5,93.8
12.9,100.0,67.1,81.6
7.7,79.6,59.6,67.0
6.5,93.7,69.5,75.0
5.9,88.8,50.8,45.8
9.2,84.0,81.9,84.8
2.3,96.2,69.6,61.0
11.0,87.9,64.5,82.5
22.0,78.7,96.0,91.9
11.4,69.2,79.4,85.7
16.1,61.0,45.7,77.6
3.5,100.0,72.9,66.6
8.1,94.6,78.7,89.3
6.4,88.6,68.9,60.3
4.1,87.1,58.7,75.2
24.3,78.4,83.4,100.0
3.1,85.9,72.8,74.1
5.5,82.0,55.3,65.6
10.5,86.3,51.9,73.0
4.6,79.2,74.5,77.3
5.9,57.9,81.2,65.3
8.9,100.0,69.3,85.3
6.8,77.9,75.2,73.3
5.3,88.0,63.8,81.3
7.2,81.6,90.7,75.3
6.0,75.1,71.2,78.5
10.8,66.5,73.5,72.9
10.2,67.3,73.5,77.1
12.2,96.4,72.8,82.0
9.2,86.4,78.4,69.0
5.3,74.0,37.4,52.8
24.1,69.3,53.2,82.9
5.0,76.2,75.1,74.4
4.4,72.5,59.3,57.1
3.5,91.0,72.9,62.7
4.7,86.0,71.2,86.2
6.3,85.6,59.7,70.5
3.9,90.0,81.4,80.6
6.0,97.5,60.1,84.4
16.3,73.4,74.7,79.0
2.2,72.1,76.2,57.5
12.7,91.3,51.0,92.4
3.4,83.8,67.1,65.0
6.2,100.0,77.7,85.8
9.9,79.0,46.5,67.0
5.2,93.0,54.3,70.5
4.1,81.5,50.6,62.9
2.6,81.8,84.5,78.7
2.8,73.9,69.1,54.5
11.5,100.0,83.1,96.3
6.0,75.9,59.4,60.5
17.0,70.2,89.7,99.7
6.1,78.0,60.1,51.7
9.0,74.5,43.8,62.4
8.5,88.5,44.1,73.3
4.9,72.7,55.6,56.1
3.7,86.0,62.8,76.3
0.7,100.0,61.1,59.4
12.9,90.7,63.8,76.2
3.9,89.8,59.6,74.3
8.9,84.2,71.3,76.0
6.1,91.6,40.4,73.3
1.9,98.2,47.5,62.9
17.4,63.5,100.0,87.9
8.2,72.4,73.5,85.2
10.1,89.3,42.4,73.4
12.2,98.2,63.3,82.0
10.6,95.0,47.6,71.4
3.6,100.0,72.8,74.3
12.9,88.3,59.9,81.6
7.0,85.6,79.7,73.6
6.7,96.2,50.8,78.9
19.2,93.2,60.1,100.0
19.3,96.1,85.9,100.0
7.1,65.7,76.9,69.8
9.7,79.3,79.7,80.5
14.3,84.9,69.6,80.5
8.0,80.0,93.0,85.1
7.6,99.5,70.5,84.1
11.7,74.2,68.8,82.9
7.1,100.0,51.3,71.8
7.0,68.6,54.4,59.4
11.2,77.5,84.4,74.9
5.8,84.3,53.0,51.2
8.3,95.1,61.8,86.5
12.8,76.4,84.0,94.3
5.3,69.7,83.1,72.8
13.4,85.3,54.1,77.5
1.4,82.8,83.1,58.1
6.8,86.8,72.0,91.4
5.1,78.6,63.2,72.1
14.9,75.3,77.5,85.9
1.8,80.6,68.9,75.9
5.2,79.5,65.8,53.4
4.8,77.6,60.3,61.4
7.0,81.1,57.0,67.1
20.4,81.9,74.3,90.5
8.9,68.0,86.8,97.2
12.1,82.6,42.4,63.7
12.7,69.5,57.0,73.2
3.7,93.9,60.9,85.0
20.7,77.6,40.4,93.0
15.9,89.0,33.1,69.4
14.4,84.3,77.9,82.2
6.6,83.9,49.7,55.4
18.4,76.9,57.5,97.1
9.1,84.9,38.8,64.1
3.9,91.7,62.3,57.5
18.1,81.6,75.0,84.0
9.8,85.0,62.2,63.9
8.0,91.1,78.3,69.7
8.6,84.3,76.2,85.1
11.2,73.2,44.3,61.2
3.9,97.1,73.4,60.4
3.7,100.0,51.0,68.7
9.9,89.1,65.5,73.5
6.0,86.4,54.2,66.6
1.9,74.7,62.8,57.1
1.7,80.7,52.2,55.7
8.5,78.2,64.7,75.3
11.1,100.0,57.2,87.4
11.4,86.8,62.3,89.0
5.6,82.5,65.6,65.6
16.3,66.3,88.1,88.8
4.2,76.7,82.0,73.0
2.2,98.1,70.2,78.3
5.0,81.2,45.5,63.0
9.8,74.5,49.4,61.3
8.4,82.6,75.8,77.8
11.9,98.5,69.5,95.2
10.3,86.4,54.1,71.0
9.5,89.1,91.4,87.5
7.8,81.2,43.1,64.4
4.3,83.3,67.2,56.7
7.8,94.3,52.7,73.4
6.1,87.6,86.4,80.5
3.6,73.8,52.2,70.1
1.9,83.5,51.9,62.7
8.3,94.8,42.3,56.0
5.0,75.3,64.3,78.2
11.9,88.3,75.1,88.5
14.0,63.1,63.0,58.1
7.6,78.0,52.5,65.3
9.8,70.9,64.5,65.5
7.8,88.9,76.8,69.9
5.6,88.2,64.5,76.9
4.2,89.3,64.2,60.9
2.3,76.7,59.2,54.9
5.9,83.3,73.9,80.0
24.3,89.7,63.1,97.4
2.9,72.7,79.0,61.9
12.2,98.0,85.4,86.4
19.1,81.2,49.0,84.4
12.2,80.0,61.6,81.2
1.4,77.7,61.6,56.0
11.2,86.8,77.4,81.7
18.0,81.8,74.6,94.2
21.3,80.8,62.5,94.4
7.0,97.5,76.9,65.7
4.0,91.8,81.0,82.3
5.7,92.3,58.4,75.3
13.4,75.8,83.1,73.4
2.0,74.8,35.3,50.5
4.2,91.0,35.2,64.0
10.3,75.0,57.8,61.6
16.1,88.4,68.4,94.6
8.4,91.8,54.5,75.0
1.9,81.3,61.3,57.4
17.3,100.0,65.5,97.6
13.1,85.6,48.4,79.0
7.2,72.0,71.8,56.0
13.1,82.2,67.6,76.0
3.8,87.0,59.9,66.2
4.2,72.3,100.0,86.2
3.8,87.4,48.3,67.6
8.7,93.5,52.6,77.6
20.8,76.0,85.4,100.0
7.0,82.3,55.0,72.2
14.9,97.0,70.3,83.1
14.5,83.2,53.1,64.8
9.3,81.4,69.0,63.6
14.7,89.4,41.0,70.4
9.2,73.3,54.4,74.3
14.0,77.8,76.3,84.9
21.9,100.0,78.3,100.0
7.2,84.8,64.0,65.9
17.6,85.0,60.6,83.2
9.6,100.0,54.9,86.4
9.6,68.3,67.0,73.9
14.5,78.9,52.9,80.8
10.3,89.9,79.0,84.8
15.4,81.2,93.3,95.6
18.0,86.6,81.0,76.9
11.6,85.9,66.3,73.9
1.4,83.7,76.6,74.9
5.8,81.5,79.1,74.0
6.2,93.0,62.6,76.3
3.0,73.9,48.2,48.7
11.6,70.1,93.0,85.5
11.5,76.6,70.8,79.6
15.9,76.9,83.8,94.7
5.4,76.1,86.1,71.3
18.5,72.4,57.7,87.8
5.3,89.1,70.5,78.6
12.7,91.4,53.8,56.1
16.6,87.3,29.7,88.8
8.8,89.3,55.4,85.9
28.0,91.6,100.0,100.0
11.4,83.0,59.8,70.2
13.2,82.1,77.8,93.5
4.4,91.4,60.3,75.8
11.2,85.0,97.5,95.9
2.4,71.1,35.6,54.8
6.3,86.1,65.9,80.9
19.6,93.9,92.6,100.0
7.3,86.1,63.2,79.6
3.7,83.6,86.1,84.6
22.1,67.4,75.4,93.1
7.6,90.7,58.6,72.1
5.2,75.7,29.4,50.8
10.9,92.7,46.0,60.8
8.2,86.6,63.7,78.0
2.6,98.5,45.0,67.7
12.1,92.1,68.5,75.8
12.8,86.5,61.3,79.1
1.3,86.0,79.7,61.3
5.7,85.9,62.2,74.6
5.8,77.8,58.8,62.9
15.5,100.0,56.4,64.1
1.2,79.1,59.6,64.5
8.4,88.3,84.6,79.3
7.2,79.2,85.1,74.6
10.0,79.7,66.0,75.2
6.8,83.8,51.8,74.0
7.4,97.0,99.1,84.7
12.5,91.4,75.9,90.7
9.8,86.0,56.5,53.1
4.1,100.0,53.7,78.2
0.5,69.2,67.5,59.6
1.4,91.2,75.7,69.3
9.7,66.3,81.9,68.1
5.8,79.5,91.5,69.1
12.0,85.9,54.4,73.4
13.3,83.8,40.5,82.8
14.8,80.4,53.4,72.9
5.9,82.3,57.1,64.2
1.5,77.4,83.3,65.3
6.4,78.7,54.5,60.6
11.7,91.7,83.0,79.7
17.9,95.4,70.6,87.3
14.9,100.0,39.9,70.7
7.8,78.3,71.3,88.5
19.4,76.5,93.4,94.8
9.2,77.5,74.9,62.2
6.0,100.0,57.5,68.5
3.9,77.5,61.3,67.1
3.1,86.1,62.5,77.6
4.8,74.0,73.6,60.9
1.6,97.0,71.3,71.7
5.5,96.9,49.1,72.3
12.4,91.4,57.8,83.6
16.5,90.7,78.4,81.8
7.3,81.7,71.8,84.1
3.8,78.2,50.8,52.2
3.9,85.5,57.2,71.3
4.4,93.4,77.0,89.0
10.0,87.8,76.0,77.1
9.1,71.4,77.7,86.1
10.4,86.9,68.4,82.5
9.8,89.6,68.8,73.5
5.5,76.8,57.1,45.4
7.2,88.0,55.5,73.8
7.3,65.8,35.6,49.2
12.7,100.0,62.3,82.5
5.0,76.1,66.3,67.2
7.2,100.0,55.4,72.8
4.9,68.9,74.3,61.5
7.9,94.3,91.0,87.8
2.4,84.8,68.5,44.2
2.7,91.4,79.1,84.1
2.1,100.0,51.8,69.6
18.7,78.2,76.0,100.0
6.3,90.9,63.7,67.0
8.6,77.0,69.3,80.8
3.5,72.1,66.4,76.8
13.3,86.4,58.2,80.4
10.3,81.5,42.1,75.2
13.5,79.3,58.1,92.8
8.2,82.0,58.3,73.0
11.5,80.2,49.5,72.6
10.8,92.7,58.0,85.9
6.3,100.0,57.0,75.1
9.0,94.9,75.3,70.7
9.3,81.4,74.0,79.5
14.3,98.0,90.2,98.8
2.5,74.7,100.0,78.3
12.9,79.2,76.4,89.6
7.6,84.8,35.2,60.8
8.0,73.3,59.1,65.2
6.7,83.2,47.9,66.7
6.3,84.3,95.3,81.3
20.6,66.2,65.7,87.1
5.0,100.0,63.3,80.3
7.1,73.9,84.6,84.6
9.9,67.1,60.0,68.1
2.0,84.5,66.1,70.0
9.3,89.6,57.3,66.7
9.6,76.9,64.7,68.6
1.3,90.8,84.5,65.6
4.2,100.0,49.9,70.6
1.5,89.1,92.0,71.0
4.7,79.4,70.0,67.9
15.4,100.0,59.6,84.6
6.1,75.6,53.5,58.5
17.8,74.8,79.0,63.0
4.9,86.9,71.6,76.7
7.0,79.4,54.0,68.3
5.0,78.0,87.6,76.0
5.7,68.1,68.3,52.5
4.1,64.7,82.9,66.5
5.8,86.3,88.1,82.5
2.9,71.4,69.0,59.5
11.5,82.2,64.7,76.3
7.0,74.6,50.2,61.1
4.1,82.3,76.2,78.8
3.3,78.6,68.7,59.9
5.1,94.4,62.2,66.2
5.5,89.7,54.8,65.0
9.1,83.7,71.6,78.2
7.3,100.0,85.5,74.6
1.3,94.3,85.7,87.0
4.2,74.7,54.6,78.9
13.1,92.2,68.5,90.4
2.6,76.6,46.9,66.5
8.3,77.3,55.1,54.2
14.6,89.1,70.9,95.1
12.2,100.0,59.0,67.0
4.3,91.7,43.8,58.3
13.8,96.7,49.6,85.2
10.2,86.2,95.4,94.4
8.0,77.1,47.3,67.4
16.4,89.0,62.0,71.5
2.1,78.9,73.7,70.7
15.0,93.0,66.5,92.0
9.4,88.1,65.2,64.5
6.9,99.8,77.1,79.2
15.6,89.9,85.1,82.4
6.2,79.0,68.9,66.5
6.6,97.2,42.9,61.9
8.2,84.1,66.4,63.1
14.8,78.3,78.2,89.0
1.9,81.2,66.8,62.3
11.3,83.4,63.6,86.9
18.0,67.5,83.6,88.6
5.5,87.0,86.7,72.9
1.9,79.8,100.0,69.0
6.7,85.4,63.4,78.2
2.3,80.8,74.2,69.0
5.1,92.8,86.2,84.9
19.9,88.9,66.6,100.0
19.9,79.8,82.3,98.5
12.4,76.3,58.4,81.1
10.0,78.8,65.3,72.4
12.5,100.0,55.6,86.7
13.3,86.1,52.8,73.2
4.5,74.1,59.0,49.7
17.2,99.3,62.2,75.8
1.6,97.5,85.8,78.7
10.7,100.0,60.5,87.6
3.9,87.3,72.4,72.9
6.1,81.1,47.5,51.7
4.5,76.4,66.9,69.1
8.5,81.2,41.4,49.6
2.6,75.2,48.7,43.7
3.8,94.3,68.1,58.8
13.4,100.0,74.5,87.4
5.1,99.1,76.9,94.6
8.9,70.9,57.1,58.9
8.9,80.8,70.1,87.3
8.4,89.4,69.5,83.9
7.1,81.3,69.8,77.6
13.5,98.7,91.5,100.0
7.8,80.1,58.4,76.8
20.6,82.9,71.5,100.0
14.8,76.8,69.4,71.3
1.7,82.5,80.5,65.6
11.8,83.1,58.2,82.0
11.1,74.7,72.4,74.6
9.6,80.8,77.0,84.5
7.3,87.3,83.4,78.0
7.1,98.8,69.8,76.6
2.5,82.4,61.9,75.8
12.7,80.3,67.6,75.7
9.4,76.1,57.6,76.1
13.9,90.6,83.5,91.3
6.3,78.0,85.6,68.6
4.4,71.8,24.1,39.6
3.2,87.6,65.6,78.9
7.1,67.6,64.7,79.9
14.8,98.4,63.6,85.6
11.8,78.6,95.3,80.4
1.1,89.0,84.7,71.2
6.0,89.1,49.1,71.9
11.6,71.3,53.7,83.6
9.4,89.1,79.9,70.0
11.2,82.7,75.4,93.9
16.2,81.0,78.1,94.0
4.9,67.9,69.7,62.4
8.4,93.1,76.3,81.7
3.3,100.0,54.7,77.8
8.2,87.7,71.0,75.9
11.4,69.5,67.1,77.0
4.0,88.5,92.1,68.9
9.1,76.6,58.3,68.2
12.2,76.3,82.3,85.5
12.5,75.2,44.9,73.7
2.9,88.0,83.9,72.1
7.5,85.7,44.9,63.8
1.4,83.5,51.8,55.4
6.7,89.6,65.3,73.4
0.9,76.5,58.4,52.7
4.5,80.6,55.8,57.4
30.3,73.8,47.4,100.0
8.8,72.9,36.4,66.3
5.0,78.0,71.1,85.6
6.0,69.2,75.0,70.3
7.8,80.1,86.9,82.2
15.9,88.3,60.5,90.4
4.4,88.3,68.8,58.7
9.6,82.7,83.2,79.2
8.7,79.2,68.0,66.7
4.4,79.3,100.0,78.3
17.2,96.5,73.3,100.0
14.6,92.7,58.9,72.3
2.2,81.9,66.9,69.3
8.1,100.0,53.3,78.9
8.2,84.0,31.5,46.0
4.0,92.9,48.3,56.1
1.2,89.4,21.7,55.5
16.6,68.8,59.2,93.4
11.4,73.7,58.8,70.1
7.6,95.0,59.0,72.6
4.1,78.7,51.3,55.8
14.5,87.9,53.1,66.8
11.3,81.1,56.7,90.0
3.5,92.4,58.1,61.3
12.0,65.6,57.9,71.3
3.6,87.7,69.1,62.6
15.4,84.4,58.5,66.1
12.8,78.8,90.9,93.6
4.7,81.1,70.9,62.7
8.7,98.2,84.1,90.8
5.0,94.0,68.5,76.8
7.5,99.1,55.8,79.6
7.7,80.2,71.4,82.1
9.9,78.6,66.0,75.9
10.0,62.0,54.9,68.7
4.0,70.0,48.4,59.8
2.5,86.9,78.3,66.8
8.8,95.9,81.2,83.9
5.0,77.1,58.5,72.8
1.8,70.7,54.7,52.0
26.8,93.4,81.0,100.0
8.0,84.0,65.4,73.5
6.8,69.4,65.5,59.5
7.0,76.7,40.7,53.9
2.5,100.0,62.3,62.7
10.1,81.8,68.8,75.1
12.3,89.3,54.6,86.1
9.9,62.8,59.1,65.3
6.3,88.2,62.3,79.2
4.2,85.8,52.8,75.2
10.4,64.6,75.8,73.9
2.9,81.7,82.9,81.0
9.6,81.0,57.9,79.3
7.9,84.2,28.9,52.9
9.8,83.1,55.7,63.8
15.7,71.7,67.1,92.0
1.3,92.7,59.2,64.8
5.8,79.2,91.5,85.2
5.9,79.3,66.0,81.1
5.4,91.8,48.9,63.5
10.8,92.9,68.3,81.3
13.1,97.4,91.0,82.6
5.1,82.9,51.0,65.4
8.5,77.5,66.9,83.3
8.7,87.6,84.5,87.1
0.9,97.8,64.6,59.6
11.2,75.9,64.0,75.5
6.4,75.4,64.3,70.2
7.2,81.4,79.1,78.3
2.8,95.0,83.4,89.9
9.2,62.2,97.3,77.7
11.2,96.9,84.9,85.4
7.2,77.0,67.5,73.9
18.5,97.6,52.9,99.5
4.3,68.5,68.2,80.4
10.9,86.3,79.8,87.7
5.2,81.2,77.0,70.3
15.3,83.7,60.9,76.3
15.4,94.9,35.5,68.9
10.7,94.8,77.6,98.8
16.4,100.0,77.3,100.0
10.9,100.0,68.9,73.8
9.6,98.5,87.1,94.5
3.7,86.1,56.8,61.0
10.0,77.5,61.7,80.7
5.2,86.4,54.8,67.6
5.4,86.3,51.1,58.3
9.1,97.2,60.5,87.2
10.5,76.3,75.6,78.3
8.6,92.0,64.8,84.5
7.4,81.1,37.6,54.2
7.8,82.8,48.5,64.9
4.9,87.0,45.6,45.7
15.5,87.0,85.6,84.5
17.2,95.8,55.9,82.7
3.6,63.9,70.4,48.3
7.2,81.7,57.9,83.7
11.4,72.0,46.1,68.4
7.5,85.1,34.9,59.0
7.6,96.1,78.2,79.3
8.2,85.9,74.1,80.0
11.6,82.1,90.1,92.9
10.3,83.5,62.0,88.7
10.3,99.8,82.4,93.4
4.6,73.8,50.2,59.2
7.6,83.3,41.1,62.7
10.3,77.0,45.1,73.4
9.9,84.2,94.9,84.2
12.0,96.3,61.1,76.0
26.1,75.9,39.1,88.2
13.4,80.5,74.9,92.5
8.7,71.1,62.0,64.1
9.2,81.3,58.7,77.8
6.3,71.3,75.9,63.1
4.3,84.0,41.1,45.5
28.3,93.0,83.5,100.0
6.8,84.7,73.9,68.6
12.1,78.1,81.7,93.5
7.7,84.0,87.6,87.4
3.2,72.9,46.6,69.4
2.0,75.2,70.0,52.5
10.3,83.2,80.1,73.0
5.9,100.0,52.9,67.2
13.1,83.4,76.3,67.1
4.5,92.2,65.1,66.2
7.8,83.2,39.9,71.0
4.8,97.8,100.0,92.9
5.2,86.3,78.8,72.0
10.0,86.2,72.1,70.2
19.7,96.9,63.7,79.8
6.7,69.3,68.2,65.5
2.6,95.5,54.6,70.0
13.8,91.9,58.1,82.7
12.7,87.3,63.7,84.8
8.4,89.0,57.8,82.1
4.8,87.0,66.3,67.4
4.3,71.9,45.6,53.5
15.2,61.1,60.4,78.1
6.4,88.3,58.7,77.7
19.6,100.0,60.1,79.7
7.7,86.4,67.6,73.1
2.3,68.1,76.6,65.5
5.6,73.5,75.4,59.9
10.3,84.1,35.2,75.1
7.0,100.0,70.8,76.6
7.2,84.4,84.8,70.2
13.1,87.5,86.7,93.8
5.3,78.2,67.2,67.4
3.3,78.7,61.7,56.0
6.4,74.3,76.2,76.8
17.4,99.1,40.2,68.9
