Area_sqft,Bedrooms,AgeYears,Price_USD
1483.2,3,12,276573
1287.6,6,5,337316
1801.9,6,5,402722
1398.2,2,49,213979
1436.3,5,2,341414
1787.1,3,22,319006
1174.6,5,2,316381
879.6,4,14,239357
1546.4,4,49,333579
2100.6,4,8,430173
376.5,3,8,148998
1730.0,4,1,321784
1415.7,2,37,266936
1159.6,5,10,307242
1109.2,5,15,263900
1806.3,2,38,343074
1705.9,6,39,389219
933.3,4,24,230395
1537.1,2,41,278523
2017.5,2,29,354331
1713.8,4,13,355769
649.5,5,11,209675
1690.7,5,17,390770
838.7,4,0,201280
1498.1,2,25,273968
1063.5,2,5,251214
1581.1,4,2,343118
1098.6,2,9,238978
929.1,3,1,223676
1541.7,3,7,290027
1451.9,2,41,268828
1769.7,5,46,383971
1161.4,2,23,209401
718.7,3,26,183408
1704.2,2,25,306635
2051.1,6,31,420270
1140.0,3,30,255746
1618.8,1,15,270881
1259.7,3,16,240001
2269.6,5,35,429923
1163.3,5,38,265776
1379.3,2,11,249313
490.1,6,1,206435
2107.9,3,0,377486
1159.5,5,6,287713
1984.3,3,19,370889
1098.4,4,47,213532
1364.6,4,30,263407
1048.4,5,44,226189
979.4,5,45,232693
1268.1,6,3,322035
1337.7,5,7,286375
1235.8,4,28,241924
715.1,3,46,153071
1527.7,1,37,236270
519.4,2,22,122881
1247.9,2,13,272682
688.8,6,14,241708
1805.1,2,0,297814
1954.5,1,31,299995
1666.3,6,33,374868
1185.7,3,26,227858
1066.3,5,39,233205
1285.8,1,37,225751
1375.3,3,37,252643
1617.2,6,2,367869
1579.0,3,8,297582
482.8,3,44,155191
1698.0,6,28,353765
1573.5,1,6,271479
1048.2,5,11,269869
964.6,3,48,204365
1427.7,2,31,237438
1481.0,2,23,251227
904.1,3,24,216886
1426.2,4,30,343854
1483.0,2,29,252237
1786.1,1,29,276358
1350.0,6,16,383741
487.4,5,3,187849
1513.4,4,26,304139
639.2,5,29,201282
1017.5,1,26,184964
792.2,6,49,229558
1622.2,2,8,321174
911.2,2,38,143359
1849.7,4,0,377890
878.9,6,16,285781
493.9,4,33,106738
1243.4,2,25,205185
802.4,2,12,189913
1992.5,3,24,366325
1094.2,5,27,254592
1919.4,4,5,395195
1262.3,2,0,263135
1560.3,4,11,312462
1161.8,6,13,307336
2469.7,6,27,470339
883.0,5,2,278917
300.0,4,19,103589
1517.1,3,15,297979
938.8,6,31,276876
1491.9,3,37,319217
1368.8,3,37,256873
1161.8,2,31,269473
1216.9,4,25,244803
1584.2,1,8,287986
1237.4,3,31,231840
1331.3,5,6,352677
1176.0,2,21,222825
2132.8,6,6,439492
1989.3,4,13,417794
737.4,3,43,152443
1401.1,3,0,269188
1033.5,6,14,282393
839.6,6,4,287929
300.0,6,50,147017
1253.5,4,44,249977
1288.1,4,28,275752
2010.2,3,8,332011
1871.3,2,50,362899
1621.3,6,4,383875
1732.1,5,12,394479
1783.3,3,28,359983
1619.4,2,48,247962
2023.1,4,7,377215
828.7,6,47,263521
1180.7,6,11,296857
1117.1,2,8,218264
1151.8,5,49,243273
1331.8,3,50,184684
2134.7,4,6,415754
1802.9,1,17,300237
1950.4,1,20,342849
1364.9,2,7,254943
1344.6,5,47,276663
1660.3,4,18,350252
1594.4,3,41,309122
1594.2,3,4,297382
2443.3,1,19,356385
1663.6,4,30,374973
1045.8,3,9,265719
1083.2,3,30,209811
1778.8,5,21,368134
1743.7,4,16,352611
1840.4,2,20,307489
1634.4,4,16,325187
932.0,1,14,170749
2091.5,6,1,429062
2004.3,4,27,430438
1226.5,6,33,268355
1564.9,6,47,299636
1483.6,2,12,295610
1232.8,6,22,303933
878.4,3,24,205624
1658.5,5,32,347744
728.6,1,25,126231
1132.1,2,23,214034
2170.3,2,40,366214
1587.4,2,7,319849
1572.4,2,32,259727
1267.5,3,9,276924
697.4,6,49,200703
1586.4,1,34,248033
1624.5,5,32,325093
1757.4,6,44,367150
1223.3,6,18,289133
1216.1,3,5,240241
1655.6,2,44,259500
834.0,2,47,106860
1765.9,6,26,369678
1327.9,5,22,296102
1531.9,5,9,354297
2438.5,5,12,452812
1277.6,1,28,212946
1462.7,6,8,364934
1413.5,2,6,266209
509.5,5,14,193325
1675.2,5,17,366257
348.0,3,12,119579
1740.9,2,1,311211
1088.8,4,16,258089
1067.8,2,3,200222
1382.7,4,38,236162
803.4,6,11,241248
1349.6,2,1,254339
906.9,3,31,198238
819.8,2,19,173880
1301.7,3,25,246362
1950.6,1,31,313468
1725.0,3,22,343183
1155.3,4,5,269604
1326.3,4,29,261133
1155.7,3,28,226802
862.6,4,9,240412
928.8,1,38,124037
1519.1,6,34,357792
1071.4,2,34,186328
1372.7,4,27,309924
940.7,1,32,164775
1756.3,6,7,413601
1687.5,3,6,350292
2100.5,4,28,418160
2012.7,3,38,372073
985.3,3,5,208684
1013.0,5,31,265755
1558.1,5,34,303269
1001.2,1,50,130136
1505.9,2,11,279033
1244.2,3,40,263236
1812.5,4,2,371775
1825.4,4,39,330372
1262.1,3,9,278226
576.7,2,23,122542
1854.7,1,24,311884
1125.0,1,48,176742
1389.4,2,36,224222
1338.5,5,25,327306
1572.9,4,18,292410
1119.9,3,49,194699
896.6,6,18,276776
1468.2,6,42,387891
1771.9,4,22,316720
1344.6,4,10,295057
1343.2,3,44,203049
866.1,5,4,247683
1631.3,6,40,343548
1663.9,5,40,342252
1351.7,2,47,257340
961.5,4,50,225455
1436.8,1,40,220425
1474.6,2,1,298518
1381.6,2,22,255203
912.6,1,42,126620
1514.1,1,29,246946
1473.2,2,25,274599
1588.4,3,28,374348
1338.7,1,11,262624
1977.6,2,50,335346
1399.1,3,8,252107
2027.8,2,37,342826
1500.3,6,3,395775
878.8,2,27,185773
1776.1,2,50,314084
1236.1,2,32,234735
1200.2,3,41,252522
1867.1,4,48,312103
837.8,3,29,220220
611.7,1,9,145626
1301.4,4,35,295685
1535.7,4,48,299544
1790.4,6,36,395418
1465.2,5,17,345785
387.2,6,10,191547
963.1,5,17,239916
833.1,5,38,197287
551.7,4,11,176335
1323.4,5,12,296536
1629.9,3,18,300566
1837.0,2,13,359545
1623.4,4,25,360942
1148.9,3,34,223047
1887.1,2,8,367675
1305.3,6,41,304220
1427.2,1,8,245134
1102.0,1,36,188869
1289.7,4,14,272325
1210.5,1,30,195830
778.3,6,0,288571
1686.7,2,8,318227
1475.5,3,32,288311
1757.7,4,6,359295
1083.2,2,10,213112
1717.5,1,38,274499
694.1,2,44,149421
1643.6,1,41,265594
1704.1,1,19,297569
932.7,5,29,205644
1902.5,6,23,391886
2101.3,3,6,383120
1141.3,2,47,207289
2052.2,3,39,368920
634.2,6,1,252317
1338.7,2,0,258895
300.0,6,36,163340
1818.3,2,16,360381
711.3,3,25,172361
522.0,2,23,87700
1518.0,3,32,296801
1866.3,5,42,395013
1218.0,2,49,231330
1461.3,1,11,248848
2192.9,4,6,423931
972.2,5,14,274759
958.4,2,34,184388
1888.5,5,14,408026
1500.9,3,35,270666
2041.2,5,10,430472
816.9,2,23,158376
595.0,1,5,125972
754.7,3,9,169352
1718.0,1,49,247246
1940.3,1,8,300947
1881.8,2,21,299072
1649.9,4,21,316880
1963.8,1,35,320017
1126.7,1,34,191530
506.4,3,25,157624
672.4,5,28,194262
746.1,2,39,115447
529.2,3,5,167387
787.8,6,10,254742
983.5,5,2,268139
1673.1,3,15,302133
1532.4,1,18,253051
2078.8,4,6,425491
842.2,4,5,203185
1567.9,2,23,245019
1992.2,2,7,361080
1170.1,2,37,194676
1199.7,4,34,272510
2021.8,3,29,358291
1239.9,3,24,230782
2045.0,5,44,399349
733.3,4,33,187802
2128.6,5,45,407523
1965.8,1,17,304585
969.6,5,27,272908
1261.3,6,4,318993
841.5,3,24,220673
1177.9,3,3,224880
696.3,2,18,172281
598.9,5,0,224788
835.7,4,12,214701
1866.6,2,44,276448
562.9,1,36,101699
2017.7,5,49,351340
1811.5,4,48,329081
1992.8,6,7,453950
1555.1,2,9,286972
2142.1,6,48,423780
754.6,3,41,192811
2015.8,5,13,419461
2768.6,3,15,522430
1281.4,3,32,244849
1375.1,4,27,309875
985.4,2,19,194427
1429.9,6,17,352629
1483.8,2,31,246087
336.6,4,46,123534
1675.4,5,42,348861
1899.3,3,38,341839
1003.5,2,43,146275
1209.0,4,3,304346
1781.7,2,44,303067
981.9,3,20,224951
1734.5,2,13,344875
1528.7,4,44,297476
2450.7,2,39,414863
1342.3,5,4,338437
1159.8,4,17,259729
1511.2,1,34,244490
1452.1,5,9,319705
2134.4,5,8,389667
2110.8,3,15,374500
1071.7,4,16,225263
1313.5,3,17,238308
1087.4,4,40,221887
1007.7,5,28,300959
300.0,1,22,49012
2160.0,2,31,374327
1098.4,4,49,192862
1199.3,4,20,274700
2646.6,5,23,516995
1111.9,4,42,215790
1317.6,4,10,281528
1520.2,3,2,292651
1552.1,1,30,263666
1121.6,6,44,283671
1905.5,3,31,361859
1472.3,1,37,232962
1450.5,4,8,285381
1096.8,5,18,252749
1341.2,2,16,226038
1838.6,3,31,318607
1840.1,6,13,398724
1206.9,5,21,279671
1051.7,5,6,274763
1795.3,3,5,312669
1535.6,1,15,279401
1794.6,2,49,300385
964.0,6,4,278572
1390.3,4,18,287905
1795.7,3,27,322073
1079.5,6,42,265736
2249.3,2,2,409445
2133.6,1,39,330437
1308.3,2,37,237031
1311.5,6,38,312699
1544.5,6,30,340439
1476.5,4,1,293242
1946.6,1,1,363450
1003.6,5,42,254072
1008.4,6,43,287364
1521.9,5,24,323917
1622.7,5,19,359793
1383.9,1,44,204999
1803.0,6,42,394892
2015.3,3,19,403415
1736.2,5,8,409317
1567.1,4,33,314334
1302.6,3,44,259874
1433.8,5,15,338370
785.2,2,7,179919
864.7,2,36,174476
1966.4,2,3,342102
2189.1,6,50,402603
785.2,1,19,156203
1645.9,1,16,257148
713.9,1,50,95127
2141.6,4,16,404609
1392.5,1,10,275945
2533.7,4,38,453291
1113.5,2,29,191176
1170.6,4,24,236721
1579.8,6,0,378410
1806.7,1,14,300477
1765.1,4,35,318387
1838.3,3,49,324209
1298.3,1,1,206058
1843.5,2,3,317563
2400.6,4,2,490728
1760.5,4,44,310476
1031.9,5,28,254663
1592.1,3,2,329866
519.0,1,33,132798
1716.1,5,32,387216
649.7,2,7,169810
1723.2,1,18,267496
1381.9,2,16,240274
1852.2,3,34,325997
1421.8,2,25,306943
2036.0,6,33,433866
1657.6,4,30,328453
1895.7,4,14,381840
1227.2,1,1,255445
1203.5,2,17,219667
772.8,4,24,203107
888.1,5,37,223946
1443.6,6,40,314967
1429.5,3,0,294319
1580.9,6,47,351448
1089.9,4,19,259040
1476.6,5,41,341498
2006.0,4,9,386104
1595.2,6,44,353671
1418.0,1,25,213703
1528.7,4,33,306285
1959.8,4,10,360063
1478.3,4,46,299331
1166.3,5,35,308107
1170.8,1,14,229936
1155.1,4,40,238359
1143.9,4,9,288750
1755.4,5,15,346486
2165.3,4,9,431234
1216.1,2,28,275731
994.0,6,38,272164
828.4,2,24,164588
2176.9,5,33,418299
1834.9,2,12,336005
1093.5,5,39,256729
1463.1,2,38,244294
2031.3,6,46,409568
1371.3,3,14,245918
1788.2,3,12,358024
1329.7,2,30,261667
1267.0,2,3,266224
300.0,6,43,148256
1217.9,6,20,318568
1158.7,1,33,200273
1634.2,4,12,334198
1512.4,6,19,379344
1489.0,4,25,324790
1828.6,3,27,357416
348.2,5,35,155465
1377.7,4,45,245254
873.6,2,40,119228
836.8,2,32,154781
1269.2,1,2,216556
1409.7,6,28,332416
1626.1,2,5,281469
1596.2,1,20,245135
1028.1,6,49,218864
1311.3,2,38,203257
2046.7,4,10,394676
2126.3,6,8,445295
1261.9,1,14,243477
1441.8,3,36,265585
996.7,2,15,170019
1862.3,2,28,315835
2442.2,6,26,499629
1159.2,2,4,187968
1929.3,2,33,351921
1731.5,1,42,279200
1324.5,5,23,332884
1086.8,3,29,233958
2515.3,1,36,384543
1744.8,2,31,300307
1831.4,6,16,396874
1304.8,2,29,253737
1427.5,5,27,301556
852.4,1,46,142485
1742.4,3,47,331366
1231.5,4,27,272350
938.1,1,46,150160
1015.3,5,39,254190
2484.8,6,21,486938
1266.1,5,27,249627
1565.7,5,30,315797
862.3,1,40,126468
1314.9,3,8,282374
783.3,4,40,172234
1567.3,3,47,266839
990.3,6,50,268454
1759.2,5,1,395760
594.6,6,30,234118
1115.6,5,25,270118
1929.5,6,18,389306
2089.9,5,29,457855
1402.7,1,46,230674
1225.3,6,0,316911
1452.4,6,33,353674
2323.4,4,12,447763
1279.2,2,31,256413
1401.6,3,38,269416
926.2,1,37,145861
1095.0,1,6,209907
1598.3,3,25,324100
1801.9,2,36,290616
1536.1,2,36,267627
1773.8,2,19,291749
949.8,5,50,237068
905.2,3,11,213005
1757.5,6,36,392455
1185.7,6,11,334157
871.5,5,38,211998
1491.3,5,18,338010
1438.6,5,35,317356
1314.6,2,5,245244
2114.2,2,32,336573
2243.6,4,29,448891
1831.9,5,32,365789
1593.3,4,49,296307
2021.0,2,50,323064
1471.0,1,26,254961
1312.8,2,33,225999
1137.4,6,5,295953
1048.0,3,2,243652
1817.6,6,19,416544
724.2,6,10,254761
1132.6,1,26,181624
1240.8,2,14,218080
766.7,4,20,184654
1223.9,6,34,307967
1442.2,2,21,275114
1862.3,3,8,348259
1172.3,3,24,230710
1445.3,1,45,201638
727.6,4,40,180766
852.6,5,8,260195
543.4,4,41,140185
1840.5,5,42,388435
1252.5,5,33,265478
1499.4,6,46,317234
1635.6,6,29,363985
1763.8,2,50,292669
2302.4,1,6,380563
1381.4,1,0,257472
1079.8,5,21,274630
1714.3,3,24,346652
2463.3,3,29,432708
1157.4,2,40,199948
1042.3,2,39,198150
300.0,4,46,77613
469.8,2,15,95951
2038.7,4,26,407941
1321.9,5,31,287685
888.0,3,12,192600
1401.4,4,28,301550
2570.6,6,17,514368
1401.9,5,18,339927
2261.6,2,20,379879
978.4,2,25,217158
2057.1,2,40,334553
1147.5,4,3,293272
1053.7,3,47,207171
977.2,2,10,187198
1254.2,4,23,273248
1839.2,4,37,353425
1183.2,4,48,242148
1881.3,3,1,350744
1077.2,5,35,287230
1363.1,2,28,251928
1161.2,1,23,156708
2215.4,1,21,364587
1632.9,6,5,396072
1527.9,2,5,250130
1274.5,1,25,201944
1137.7,1,39,202947
947.0,4,19,235067
1994.9,2,36,338678
673.5,4,6,177248
1237.0,5,30,269439
1797.1,2,45,271393
646.1,2,0,124153
1480.2,3,6,251064
1008.2,3,35,249900
1412.0,3,47,244624
1324.2,6,32,323685
385.3,1,1,124516
1687.1,5,7,375457
955.5,3,9,219187
1153.1,6,5,321130
1422.8,3,36,310570
1569.1,1,13,271070
1601.3,3,48,257619
1755.9,5,8,359999
300.0,3,3,108619
1617.2,1,41,250765
1404.9,6,12,321977
1151.0,5,38,255259
1518.2,6,30,345308
1814.2,6,38,406346
1005.6,5,48,219358
2030.9,3,6,396503
1915.8,6,21,420226
1566.6,1,5,289617
849.6,2,29,121337
2369.7,3,46,367644
1528.0,2,18,249006
1466.7,1,25,271793
1451.1,3,6,282075
1648.7,2,6,283832
1817.1,5,1,394180
1388.7,5,18,359936
840.8,5,34,210079
1865.7,4,0,371354
1033.1,4,44,243735
947.9,3,31,207006
1371.3,2,8,264017
1194.9,2,24,215405
1571.0,2,29,283042
1656.6,4,45,263319
1188.5,2,37,218863
1454.6,3,43,243417
1181.6,3,15,279146
1745.1,4,2,385791
1620.6,3,19,327889
1722.9,4,45,366802
1272.1,5,47,331084
1516.2,4,23,313635
1629.5,5,17,356324
1737.0,2,30,315649
1698.3,2,13,321397
1344.7,5,6,273930
882.6,5,4,248277
1625.7,4,49,291206
1603.4,3,30,309297
905.1,1,39,158104
1781.0,1,23,293589
1470.3,5,15,319072
1342.0,4,48,256553
1496.1,3,49,306563
1819.0,5,30,325098
2101.3,4,46,443810
1375.9,5,12,358785
1296.3,3,5,271779
1673.5,2,2,326976
797.0,5,17,228340
1788.0,3,45,313491
790.4,5,4,230917
781.5,5,38,198078
2099.0,3,9,406505
462.8,1,30,72745
1988.3,6,42,410533
2101.9,6,23,433477
1552.8,6,28,394326
1672.6,1,2,315699
691.7,3,48,135230
1178.4,2,29,244314
1561.3,4,27,325178
1548.2,4,6,354428
1600.0,5,6,378945
1548.0,3,38,257780
1409.5,4,49,288374
850.2,4,45,195102
1558.4,6,21,400608
888.4,3,47,161834
1235.8,1,35,216525
2026.5,6,2,422861
696.0,2,28,190254
1344.1,6,22,340390
1790.7,6,35,374971
1687.4,5,30,382895
1537.5,3,19,335689
1095.2,4,23,258928
1989.9,6,5,435390
849.2,3,33,162551
1711.8,2,26,280631
1468.9,4,25,279383
1046.0,6,46,287661
1224.9,5,5,328289
2215.0,3,15,382946
877.0,5,7,275297
608.0,6,23,211263
1112.9,1,32,174168
1585.8,5,20,355814
2040.7,5,40,397088
1411.4,4,2,278287
667.2,2,0,157317
1443.0,5,50,273150
1785.2,4,17,323585
1544.2,6,49,324135
1622.2,5,11,357091
557.6,2,25,100824
796.0,6,48,226766
1339.7,3,4,283970
1910.1,1,16,332313
1044.8,1,31,172487
1492.1,2,22,285237
1474.8,2,19,286783
930.8,1,37,123481
1068.7,6,15,328092
1388.7,5,5,353692
1235.5,1,26,203284
1769.3,2,14,299503
1210.6,6,3,341031
1799.2,1,45,264715
1237.2,1,4,205713
1410.8,1,32,223788
1760.0,5,23,394509
1351.8,5,25,336992
1208.2,4,35,295446
1368.9,1,32,219699
1802.0,4,12,362364
1549.2,3,32,288577
434.9,2,11,108500
1075.1,1,12,183076
1078.9,1,47,160482
1662.6,4,48,353495
537.7,5,12,178855
1525.9,1,17,264647
1686.2,2,24,310795
1686.3,2,21,343513
1361.9,6,15,343274
672.8,6,5,236352
1284.3,1,43,183586
2063.2,1,26,315805
1131.9,6,12,304950
2381.4,1,30,372056
1765.0,2,4,325377
1335.6,5,25,316957
1501.6,1,37,227560
1568.5,2,38,277382
1140.3,5,33,290432
1213.8,2,17,196939
2297.6,4,49,413964
2071.3,1,30,360414
1230.0,6,36,309130
1049.5,4,11,241113
683.1,4,7,214170
2370.5,3,48,391694
1860.9,4,43,367426
1960.9,6,37,418960
1155.5,6,10,348493
1125.8,1,12,202216
985.3,3,24,222507
300.0,6,4,180020
1006.4,5,23,259735
1543.8,1,8,253155
1511.8,6,36,369454
1122.7,2,7,232568
1694.6,1,1,299071
1096.6,1,36,198912
1745.5,2,31,332692
1739.7,5,0,431420
1768.6,2,33,287021
1433.2,2,13,283561
1032.7,4,50,239062
863.5,1,20,156808
424.1,3,9,128665
1740.7,4,1,388829
641.4,4,5,179001
1339.2,2,12,264538
1498.1,2,19,260625
918.9,4,39,212630
1344.5,2,22,218149
1543.5,3,43,261479
1277.0,6,18,285978
1607.2,1,23,321071
1199.9,6,46,259454
1275.0,6,36,325122
1000.0,6,49,240676
1339.0,2,43,183889
1402.7,3,3,298297
984.3,1,4,241045
1593.0,3,1,307562
300.0,4,41,154085
1886.9,5,37,417828
762.1,5,42,184228
1868.2,2,40,278685
1679.2,3,36,292395
1855.7,1,4,341950
893.2,6,20,222645
1308.4,5,49,291952
1532.2,1,26,255976
1592.6,6,2,369129
1778.1,2,7,316242
1693.1,6,20,379330
1614.1,4,38,318499
1621.1,4,40,348996
1707.7,5,36,344046
1408.9,2,32,248815
1915.6,1,31,319927
1365.4,5,28,287602
638.9,4,42,199359
1960.4,4,36,353595
1610.6,5,4,372813
1333.0,5,48,281249
1451.3,1,26,241991
2078.2,1,8,390316
1445.0,1,16,254185
2083.6,3,41,350731
1612.3,4,30,304242
1236.7,5,44,300577
810.6,3,0,215533
1441.1,1,26,230216
1991.4,3,14,394530
1144.2,4,37,230568
1565.0,6,4,358983
2090.8,2,4,372490
602.2,1,22,111687
1578.9,4,45,270636
1649.3,5,47,324464
1560.2,3,18,315819
633.2,5,2,210667
1058.3,2,10,214964
461.4,3,46,96896
807.1,6,30,247675
1779.7,5,35,373732
1251.5,6,9,353594
1768.7,4,45,327822
1744.0,2,33,294988
894.4,2,40,179819
1476.2,2,18,268936
686.2,4,21,203713
1523.6,3,0,328145
1590.7,1,22,244602
1297.7,3,38,226900
643.1,5,0,209831
730.5,4,45,144118
2544.2,1,25,443747
1679.6,3,38,281043
1274.5,2,25,259258
1832.0,1,35,271184
2062.2,3,38,385487
1944.7,3,30,376389
1312.9,3,29,224048
1249.8,5,13,299836
1758.1,4,14,391710
1294.1,2,39,229950
1939.4,4,11,405172
1450.4,2,30,263788
1757.1,6,39,395144
1867.8,4,29,387285
815.5,3,25,183639
1465.6,2,15,272928
1916.7,4,5,382258
1037.0,1,7,170189
1153.4,1,40,200067
1940.6,4,6,392916
2087.6,6,20,467331
300.0,6,46,192122
1939.4,3,14,353970
353.8,4,17,136233
1371.6,4,5,294363
776.4,2,24,191268
1153.6,6,9,283364
1447.2,1,32,243359
1638.8,5,2,339527
2043.2,6,20,464938
794.6,3,36,189973
1920.3,4,23,362020
1275.0,3,31,287474
1284.6,1,16,208927
2165.2,1,49,333026
1779.1,2,39,256608
643.0,4,8,207583
1364.8,5,44,287414
1063.5,4,15,248055
1204.4,5,17,272778
1340.9,4,32,258482
1608.5,5,24,336129
835.1,2,28,193637
1300.2,2,34,241013
1222.4,5,27,269383
1572.9,4,7,290851
1376.2,2,4,307451
1822.0,1,29,245633
1516.4,3,1,334285
1671.5,4,41,332810
1504.8,1,36,237949
882.7,6,31,241121
1231.4,5,36,296223
1099.1,5,20,295739
1741.5,2,1,347484
1783.2,5,42,381170
1363.2,4,42,245669
1465.4,5,31,306389
689.2,5,39,184526
1224.6,4,3,287456
300.0,4,11,146895
1764.1,1,10,323048
2403.0,4,28,442518
1160.1,6,35,306670
1503.0,6,13,352992
1587.8,2,22,326745
888.5,6,42,231984
1340.8,3,18,258687
1610.5,2,8,305544
1476.0,4,49,310417
1426.8,3,42,250000
1266.6,3,48,230768
1032.8,3,33,206335
1704.2,5,34,332908
2192.2,1,9,355681
497.6,3,34,118823
431.0,3,44,141138
853.5,5,35,228395
1201.5,5,42,261636
1282.0,6,1,373978
1457.2,6,32,374372
1432.6,6,5,390439
1337.6,5,25,296778
1972.5,4,4,418432
983.4,1,32,209876
1808.3,6,25,388464
2293.3,3,34,397563
738.2,3,32,161495
522.6,6,5,223835
1483.5,4,47,326487
1691.1,4,20,344045
1416.3,2,1,265466
443.4,6,47,172006
640.9,3,43,170449
1171.4,3,39,172947
1587.1,5,37,341239
1240.5,3,3,264177
1496.0,6,16,343630
1483.4,3,43,237975
1819.0,5,4,407005
877.6,6,3,268378
1439.7,6,5,366097
2047.4,2,34,322347
1044.5,3,40,171670
1117.9,3,17,214638
1438.8,3,46,259539
924.3,5,13,216916
876.1,6,16,266497
1243.8,2,24,265705
1290.2,1,20,172660
1738.2,3,4,328309
996.5,1,29,167795
1413.7,6,49,313979
1955.4,5,18,430125
1928.7,3,48,327355
1350.4,3,42,248093
1485.0,4,8,314009
992.6,5,50,243518
1530.0,1,48,269003
2088.7,3,35,370344
1984.7,6,48,434936
1390.0,3,16,282591
1555.7,4,6,308274
1069.0,2,7,242023
981.6,6,0,291796
1236.1,4,43,284617
1521.8,5,23,351371
1724.9,6,25,402376
1364.3,5,17,300796
1598.1,2,26,264678
300.0,1,24,70005
1476.7,2,22,241766
1120.9,3,26,210706
837.1,2,13,165147
1604.3,1,38,230717
2051.2,1,0,350516
1393.8,4,32,288903
1795.9,1,6,299052
1212.0,6,26,281036
2323.8,2,31,372137
690.7,3,25,173156
1354.6,2,49,224025
1738.1,3,47,310130
1386.1,4,48,256602
2019.4,2,15,364227
467.1,4,50,150646
1350.0,4,9,274111
1287.8,5,18,294588
1350.4,6,16,301588
687.7,2,10,176564
1268.9,4,40,307794
1248.1,1,37,220655
1509.4,5,15,336443
1894.2,3,35,344263
1450.2,3,33,287515
1588.0,6,48,319499
1965.9,3,19,365747
1935.1,2,9,347562
327.0,2,20,93525
1758.8,5,2,378683
1756.0,1,37,280526
1282.0,6,50,277116
1193.7,6,9,301733
891.9,1,44,149055
526.5,5,31,178241
1782.4,1,33,286205
1744.3,1,29,302796
1355.0,4,8,299736
1719.4,4,41,325833
1860.6,5,12,407488
591.9,4,46,192276
1512.2,1,42,228793
1290.8,6,7,342062
1594.5,2,22,281365
1483.9,1,13,238187
1746.4,3,43,312049
687.7,1,7,154701
1991.3,2,10,338971
1164.4,2,50,221964
1339.6,6,36,309277
608.2,2,31,122524
1353.4,4,4,319774
1391.8,1,47,221525
1364.1,1,8,228543
1068.8,6,49,239957
851.2,3,28,224541
1688.6,6,46,364983
618.3,2,23,176787
1762.1,4,13,349084
2162.5,1,5,372031
2397.6,5,25,439980
912.4,6,30,237724
1665.9,4,11,337456
1146.9,5,16,317509
1951.0,4,21,385500
1576.9,4,6,358484
1268.5,6,21,359036
990.3,5,17,278982
1233.7,6,46,311421
1096.5,2,14,220938
1389.1,2,35,274333
1412.2,1,39,232927
1150.5,5,37,290744
1110.2,3,22,227499
1682.3,1,37,281652
1715.2,6,23,392458
1034.3,1,27,172114
1375.5,6,26,302383
1011.1,2,17,209537
2573.6,4,17,486516
976.7,3,42,177921
1514.0,3,5,311080
1600.3,2,17,297421
1100.6,3,23,253928
1012.9,6,26,282360
1274.2,2,8,263819
1010.7,4,7,248102
1484.8,6,32,335944
1017.6,3,30,210951
1466.0,6,9,348714
471.0,5,23,172501
1036.9,4,34,243737
1211.0,5,44,282365
1850.3,5,1,410678
568.5,5,15,204502
1856.9,2,38,339599
1696.9,2,15,333842
596.5,6,7,231975
1642.1,2,6,337662
981.5,5,31,275871
1657.0,2,24,297442
1683.8,3,13,314941
1756.9,5,39,350190
1142.8,4,9,270984
1706.9,3,33,308457
2093.0,4,46,362594
1268.9,1,4,211489
1326.1,2,23,237058
1719.7,4,15,339305
300.0,6,40,120120
958.3,2,16,212775
1853.2,3,39,352537
1469.2,4,30,313280
1303.0,2,40,186375
976.3,4,40,215636
1412.0,5,35,317870
1161.1,2,50,224099
613.9,2,42,166963
1986.2,6,13,432769
1087.3,5,5,287218
1277.7,3,9,279214
597.6,2,22,125319
1159.2,4,21,246753
1852.7,6,38,410201
1818.9,5,34,384243
1411.4,4,7,307088
1118.8,4,36,212677
1411.6,1,31,189191
1627.6,1,42,254081
726.4,5,22,215587
1512.8,3,15,295008
1744.9,6,14,413529
1372.9,6,42,321664
1391.2,6,12,304556
1073.1,6,34,318753
1533.7,4,23,266422
2123.7,1,0,352584
2032.8,4,25,369935
1141.0,2,49,206671
1231.5,6,16,291208
2014.5,2,12,370802
1667.7,6,25,368914
1658.7,6,3,405834
586.3,3,19,109869
1811.7,6,22,395168
1273.8,3,20,274052
1505.1,3,27,266473
1082.6,6,24,294391
2142.3,5,23,433496
961.3,2,16,201385
2278.6,2,39,368364
1412.9,4,17,317907
1324.7,4,5,306670
1002.6,4,34,233994
1164.8,1,41,175344
1308.5,1,0,221589
1460.7,1,24,254466
1642.8,5,4,354098
1306.1,3,3,307376
1642.4,3,39,340917
1932.2,6,49,381509
1876.4,6,1,409214
1682.0,1,45,270158
1625.1,6,13,384463
922.9,2,16,190003
1494.0,5,23,342229
911.9,4,25,235913
1857.6,1,7,302612
1529.9,2,12,267792
1908.4,3,23,315527
1928.9,1,25,280547
1598.5,3,22,288119
1095.7,4,12,253044
390.9,4,12,170054
1644.3,1,18,289526
1324.4,5,19,317837
1760.2,2,13,314694
1714.2,4,10,398811
1669.3,6,22,354022
1511.2,3,44,271473
653.6,4,3,207468
1968.7,6,5,414647
834.4,5,27,222544
1108.7,3,40,190469
1251.3,1,11,217132
1408.3,3,15,313764
1256.4,5,8,310427
1149.9,3,43,261714
1761.2,2,17,344006
800.8,1,16,122814
1213.5,6,37,274435
